Sim	GAMMA	NCURR	STEPS	STR_MUTATION	K_1	Ksd_1	H_1	Hsd_1	GW_1	GWsd_1	R_1	Rsd_1	FIS	Distance
3621	12.8802	37386	0.277026	0.000525309	9.64706	2.26222	0.872887	0.0328519	0.768282	0.183716	12.5882	5.4779	0.00737889	6.58656
3622	13.3344	39151	0.274501	0.000493787	11.6471	1.80074	0.902231	0.0299195	0.713507	0.21241	17.8235	9.50812	0.0407689	4.91529
3623	13.3218	37671	0.284212	0.000502649	10.2353	2.43745	0.881136	0.0439703	0.745629	0.198458	13.8235	5.4341	-0.00143062	6.49978
3624	13.076	35592	0.289686	0.000527019	10.2941	2.11438	0.885598	0.0385831	0.717318	0.214447	15	7.23706	-0.0329322	5.75767
3625	13.076	35592	0.289686	0.000527019	10.2941	2.11438	0.885598	0.0385831	0.717318	0.214447	15	7.23706	-0.0329322	5.75767
3626	12.9352	37255	0.290521	0.000524876	10.9412	1.59963	0.887762	0.0390993	0.813241	0.194319	13.7059	6.07006	0.00630915	6.43124
3627	12.9352	37255	0.290521	0.000524876	10.9412	1.59963	0.887762	0.0390993	0.813241	0.194319	13.7059	6.07006	0.00630915	6.43124
3628	12.9352	37255	0.290521	0.000524876	10.9412	1.59963	0.887762	0.0390993	0.813241	0.194319	13.7059	6.07006	0.00630915	6.43124
3629	12.7216	35904	0.277993	0.000495095	11.2941	2.56819	0.89831	0.0297802	0.769893	0.141969	14.3529	5.08602	0.0274143	6.70144
3630	12.7216	35904	0.277993	0.000495095	11.2941	2.56819	0.89831	0.0297802	0.769893	0.141969	14.3529	5.08602	0.0274143	6.70144
3631	12.8968	33932	0.29219	0.000537563	12.2941	2.28486	0.911968	0.0235529	0.695884	0.178686	18.6471	9.94322	0.0113601	4.74426
3632	12.8968	33932	0.29219	0.000537563	12.2941	2.28486	0.911968	0.0235529	0.695884	0.178686	18.6471	9.94322	0.0113601	4.74426
3633	12.8968	33932	0.29219	0.000537563	12.2941	2.28486	0.911968	0.0235529	0.695884	0.178686	18.6471	9.94322	0.0113601	4.74426
3634	12.8968	33932	0.29219	0.000537563	12.2941	2.28486	0.911968	0.0235529	0.695884	0.178686	18.6471	9.94322	0.0113601	4.74426
3635	12.8968	33932	0.29219	0.000537563	12.2941	2.28486	0.911968	0.0235529	0.695884	0.178686	18.6471	9.94322	0.0113601	4.74426
3636	12.8968	33932	0.29219	0.000537563	12.2941	2.28486	0.911968	0.0235529	0.695884	0.178686	18.6471	9.94322	0.0113601	4.74426
3637	12.8968	33932	0.29219	0.000537563	12.2941	2.28486	0.911968	0.0235529	0.695884	0.178686	18.6471	9.94322	0.0113601	4.74426
3638	13.2617	35782	0.282775	0.000548643	11.7059	2.33893	0.90453	0.0301614	0.688657	0.179194	17.4118	6.98265	0.0343334	5.65363
3639	13.1581	38282	0.287404	0.000590298	11.7647	1.92124	0.906153	0.0255761	0.709263	0.146952	16.5882	5.54593	0.0361223	6.29592
3640	13.0208	39314	0.295032	0.000583588	12.1765	1.91165	0.91021	0.0297018	0.728519	0.170342	16.8824	5.91484	-0.00846545	6.22188
3641	13.0208	39314	0.295032	0.000583588	12.1765	1.91165	0.91021	0.0297018	0.728519	0.170342	16.8824	5.91484	-0.00846545	6.22188
3642	13.0911	37944	0.285341	0.000590971	11.5882	2.42536	0.89858	0.040499	0.685031	0.211995	18.1176	8.31326	-0.0174672	5.1902
3643	13.0931	39167	0.274523	0.000553022	12.4706	1.73629	0.911156	0.0175817	0.723003	0.162733	17.4706	6.37493	-0.020766	6.11089
3644	12.6801	37148	0.269833	0.000559771	10.1765	1.91165	0.882353	0.0399186	0.675983	0.165368	14.9412	5.49398	0.013803	6.22037
3645	12.1817	39412	0.26224	0.000557955	14.2941	2.88887	0.930494	0.03298	0.719962	0.170654	20.4706	7.9303	-0.0118958	5.62879
3646	12.1817	39412	0.26224	0.000557955	14.2941	2.88887	0.930494	0.03298	0.719962	0.170654	20.4706	7.9303	-0.0118958	5.62879
3647	11.711	38979	0.274652	0.00052005	12.1176	2.23278	0.904124	0.0428827	0.720387	0.144606	16.8235	6.04396	0.00696918	6.04413
3648	11.711	38979	0.274652	0.00052005	12.1176	2.23278	0.904124	0.0428827	0.720387	0.144606	16.8235	6.04396	0.00696918	6.04413
3649	11.711	38979	0.274652	0.00052005	12.1176	2.23278	0.904124	0.0428827	0.720387	0.144606	16.8235	6.04396	0.00696918	6.04413
3650	11.711	38979	0.274652	0.00052005	12.1176	2.23278	0.904124	0.0428827	0.720387	0.144606	16.8235	6.04396	0.00696918	6.04413
3651	11.711	38979	0.274652	0.00052005	12.1176	2.23278	0.904124	0.0428827	0.720387	0.144606	16.8235	6.04396	0.00696918	6.04413
3652	11.6153	40240	0.263852	0.000499475	11.8235	2.12824	0.909533	0.0308738	0.711038	0.169006	16.9412	7.35247	-0.000307977	5.5829
3653	11.6153	40240	0.263852	0.000499475	11.8235	2.12824	0.909533	0.0308738	0.711038	0.169006	16.9412	7.35247	-0.000307977	5.5829
3654	11.6153	40240	0.263852	0.000499475	11.8235	2.12824	0.909533	0.0308738	0.711038	0.169006	16.9412	7.35247	-0.000307977	5.5829
3655	11.2192	40193	0.268159	0.000545182	11.4706	2.37481	0.898986	0.0284407	0.704059	0.177569	16.5294	6.25617	-0.00342786	6.02799
3656	10.9622	38486	0.255575	0.000563063	11.3529	2.14887	0.897093	0.038643	0.659467	0.184344	17.3529	5.49933	0.0124844	6.1518
3657	10.9622	38486	0.255575	0.000563063	11.3529	2.14887	0.897093	0.038643	0.659467	0.184344	17.3529	5.49933	0.0124844	6.1518
3658	10.5475	39270	0.249225	0.000523454	12.3529	2.23442	0.909263	0.0285293	0.661438	0.137388	18.8235	7.04659	-0.000616143	5.54941
3659	10.6587	38610	0.256294	0.000508232	10.8235	2.03824	0.891007	0.0258309	0.776013	0.179746	13.9412	5.24965	-0.0081761	6.68591
3660	11.0384	38606	0.267537	0.000468098	10	2.12132	0.882082	0.0345284	0.796816	0.141718	12.3529	5.34955	-0.0141382	6.68305
3661	11.0384	38606	0.267537	0.000468098	10	2.12132	0.882082	0.0345284	0.796816	0.141718	12.3529	5.34955	-0.0141382	6.68305
3662	11.0384	38606	0.267537	0.000468098	10	2.12132	0.882082	0.0345284	0.796816	0.141718	12.3529	5.34955	-0.0141382	6.68305
3663	10.8365	38565	0.274779	0.000444723	10.2353	2.25082	0.867343	0.0542717	0.791968	0.197476	13.1176	5.76501	-0.0226244	6.44852
3664	10.8365	38565	0.274779	0.000444723	10.2353	2.25082	0.867343	0.0542717	0.791968	0.197476	13.1176	5.76501	-0.0226244	6.44852
3665	10.8365	38565	0.274779	0.000444723	10.2353	2.25082	0.867343	0.0542717	0.791968	0.197476	13.1176	5.76501	-0.0226244	6.44852
3666	10.8365	38565	0.274779	0.000444723	10.2353	2.25082	0.867343	0.0542717	0.791968	0.197476	13.1176	5.76501	-0.0226244	6.44852
3667	10.8365	38565	0.274779	0.000444723	10.2353	2.25082	0.867343	0.0542717	0.791968	0.197476	13.1176	5.76501	-0.0226244	6.44852
3668	10.8365	38565	0.274779	0.000444723	10.2353	2.25082	0.867343	0.0542717	0.791968	0.197476	13.1176	5.76501	-0.0226244	6.44852
3669	10.7338	37516	0.286724	0.00045795	11.2353	2.07754	0.893171	0.0427697	0.672829	0.166781	16.8824	6.85458	-0.0101961	5.59871
3670	10.456	40145	0.293179	0.000489299	9.64706	1.69341	0.867343	0.0436688	0.779249	0.173888	12.3529	5.06139	0.0195256	6.73718
3671	10.7573	39742	0.297464	0.000498908	11.1765	2.21459	0.901961	0.0325507	0.705788	0.159719	15.7647	5.47185	0.0180012	6.30888
3672	10.7573	39742	0.297464	0.000498908	11.1765	2.21459	0.901961	0.0325507	0.705788	0.159719	15.7647	5.47185	0.0180012	6.30888
3673	11.2501	41259	0.299327	0.000539737	10.0588	2.1929	0.882082	0.0382585	0.798396	0.206596	13.2353	7.79045	-0.00952986	5.78598
3674	11.2501	41259	0.299327	0.000539737	10.0588	2.1929	0.882082	0.0382585	0.798396	0.206596	13.2353	7.79045	-0.00952986	5.78598
3675	11.2501	41259	0.299327	0.000539737	10.0588	2.1929	0.882082	0.0382585	0.798396	0.206596	13.2353	7.79045	-0.00952986	5.78598
3676	11.3528	41235	0.299899	0.000537263	12.8824	1.96476	0.920352	0.0210684	0.696451	0.12591	18.1765	5.04028	-0.0190346	6.56615
3677	10.9566	41664	0.297099	0.000489643	9.76471	1.82104	0.868966	0.0409541	0.753263	0.179052	12.8824	4.7943	0.026087	6.77756
3678	11.0226	41289	0.292919	0.000522564	10.5882	2.34678	0.884652	0.0460361	0.795714	0.156089	13.1176	5.31369	0.0302072	6.59994
3679	11.0927	43345	0.279584	0.000502215	11.8235	2.32474	0.899932	0.0350633	0.692214	0.150965	17.1176	6.13272	-0.0204018	5.9999
3680	11.0927	43345	0.279584	0.000502215	11.8235	2.32474	0.899932	0.0350633	0.692214	0.150965	17.1176	6.13272	-0.0204018	5.9999
3681	11.0927	43345	0.279584	0.000502215	11.8235	2.32474	0.899932	0.0350633	0.692214	0.150965	17.1176	6.13272	-0.0204018	5.9999
3682	11.0927	43345	0.279584	0.000502215	11.8235	2.32474	0.899932	0.0350633	0.692214	0.150965	17.1176	6.13272	-0.0204018	5.9999
3683	11.0927	43345	0.279584	0.000502215	11.8235	2.32474	0.899932	0.0350633	0.692214	0.150965	17.1176	6.13272	-0.0204018	5.9999
3684	11.0052	45527	0.277105	0.000473387	11.4118	1.87279	0.906018	0.0261084	0.72169	0.179866	16	5.76628	-0.00881398	6.30007
3685	11.335	47783	0.283582	0.000492851	11.5294	2.21127	0.901555	0.0293637	0.658009	0.198606	17.8824	5.81896	-0.000466056	6.09205
3686	11.451	49770	0.27388	0.000519966	12.6471	2.05977	0.909533	0.0331937	0.725225	0.194527	17.9412	6.95045	-0.000307977	5.81185
3687	11.8372	49973	0.271323	0.000494942	13.1765	2.06867	0.922786	0.0333834	0.655529	0.181256	20.5294	6.42376	-0.00743889	5.83589
3688	11.4168	47979	0.257668	0.000485214	12.9412	2.33106	0.907776	0.0345964	0.666859	0.16976	20.2941	8.5496	-0.00679012	5.0238
3689	11.3653	49083	0.249426	0.00048326	11.4706	1.9078	0.903854	0.0242231	0.749691	0.18909	16	7.59934	0.0246168	5.65289
3690	11.4093	46421	0.253706	0.000443478	11	2.62202	0.893036	0.0349122	0.76616	0.166989	14.4706	6.54902	-0.00580392	6.10835
3691	11.4093	46421	0.253706	0.000443478	11	2.62202	0.893036	0.0349122	0.76616	0.166989	14.4706	6.54902	-0.00580392	6.10835
3692	11.801	47127	0.242295	0.000408448	9.58824	2.2096	0.869236	0.0533083	0.802896	0.177564	11.8824	5.20675	-0.0156376	6.72385
3693	11.2925	49291	0.249961	0.000449723	10.2941	1.68689	0.885598	0.0300122	0.759317	0.15557	13.3529	5.1834	0.0175439	6.6572
3694	11.2925	49291	0.249961	0.000449723	10.2941	1.68689	0.885598	0.0300122	0.759317	0.15557	13.3529	5.1834	0.0175439	6.6572
3695	11.35	49466	0.238471	0.000480137	11.1176	2.84786	0.888709	0.0491039	0.722195	0.174359	15.4706	6.09424	-0.0246057	6.16079
3696	11.1562	49851	0.234487	0.000449946	12.8824	2.08813	0.916024	0.017883	0.656451	0.137284	19.5882	5.79934	0.0291737	6.10525
3697	10.6807	49578	0.222004	0.000447555	11.9412	2.38408	0.903719	0.0386546	0.72105	0.171911	16.6471	5.71119	0.00201457	6.24165
3698	10.6807	49578	0.222004	0.000447555	11.9412	2.38408	0.903719	0.0386546	0.72105	0.171911	16.6471	5.71119	0.00201457	6.24165
3699	10.2298	48598	0.224404	0.000490887	11.8824	1.96476	0.911968	0.0267814	0.745084	0.167224	16.2941	7.72791	-0.00199662	5.58299
3700	10.4093	45979	0.230369	0.000532902	13.5294	2.7184	0.924679	0.0234089	0.74447	0.172977	19.0588	9.09994	-0.0272893	5.3076
3701	10.0881	44795	0.217666	0.000553078	12.1765	2.12824	0.90426	0.0399823	0.778925	0.156435	15.4706	5.28107	-0.00635167	6.57192
3702	10.0881	44795	0.217666	0.000553078	12.1765	2.12824	0.90426	0.0399823	0.778925	0.156435	15.4706	5.28107	-0.00635167	6.57192
3703	10.5031	43216	0.223625	0.000573255	11.2941	2.3655	0.905206	0.0321174	0.708616	0.176518	16.4118	7.2462	0.0261246	5.60485
3704	10.4932	43631	0.236458	0.000590677	10.6471	2.11959	0.893036	0.0310144	0.707612	0.183623	15.2353	5.75032	-0.0331292	6.28655
3705	10.0523	46176	0.241505	0.000598652	14.2941	2.73324	0.927924	0.0281544	0.688644	0.178478	21.7647	8.69288	-0.0191814	5.3043
3706	9.91701	47860	0.239718	0.000607711	11.9412	1.78433	0.914537	0.0215993	0.721737	0.159043	16.7647	6.46654	-0.01241	6.02588
3707	9.76968	46852	0.22876	0.00061703	11.9412	2.46147	0.906153	0.0386832	0.710244	0.172687	17.0588	7.18915	0.0047906	5.62672
3708	9.76968	46852	0.22876	0.00061703	11.9412	2.46147	0.906153	0.0386832	0.710244	0.172687	17.0588	7.18915	0.0047906	5.62672
3709	10.1875	46562	0.215519	0.000613109	12.3529	2.49853	0.908857	0.0449375	0.607442	0.162098	20.9412	7.83797	-0.0189668	5.0511
3710	10.2252	49020	0.218525	0.000623309	12.7059	2.17269	0.911021	0.0249158	0.712373	0.20748	18.4118	6.64322	-0.0209231	5.99495
3711	10.2252	49020	0.218525	0.000623309	12.7059	2.17269	0.911021	0.0249158	0.712373	0.20748	18.4118	6.64322	-0.0209231	5.99495
3712	10.4818	49946	0.207265	0.000601387	13.3529	3.16111	0.919811	0.0353893	0.699057	0.186002	20.2353	9.63412	-0.0108149	5.08101
3713	10.3384	48877	0.201983	0.000628675	15.0588	2.07577	0.939824	0.0171113	0.615365	0.204354	27	12.475	-0.00149031	4.58419
3714	9.8534	46820	0.200566	0.000584908	12	1.90394	0.902637	0.0307237	0.7151	0.157513	16.7647	5.36807	-0.0172333	6.40624
3715	9.8534	46820	0.200566	0.000584908	12	1.90394	0.902637	0.0307237	0.7151	0.157513	16.7647	5.36807	-0.0172333	6.40624
3716	10.2438	46639	0.189043	0.000557316	12	2	0.90764	0.0231636	0.712807	0.134296	16.7647	5.70668	-0.0159024	6.28443
3717	10.6692	49165	0.19191	0.00056962	11.7647	2.61078	0.89547	0.0480435	0.703912	0.161083	16.4706	5.24545	-0.002972	6.38385
3718	10.5675	49875	0.198446	0.000567882	12.5294	2.26709	0.905747	0.0309599	0.713484	0.171213	17.8824	6.90002	-0.00463965	5.77687
3719	11.0756	49129	0.191918	0.000572092	11.8824	1.90008	0.913049	0.0281695	0.775858	0.173915	15.4706	6.18585	0.00368098	6.25888
3720	11.2767	48923	0.204534	0.000593905	13.6471	3.39008	0.916565	0.0379116	0.656215	0.129009	21.1176	8.56506	-0.0056549	5.33879
3721	11.4032	48965	0.20481	0.000557911	10.4118	2.31999	0.871264	0.0581341	0.690469	0.192781	16.1176	9.53862	-0.00385852	4.65143
3722	10.9049	48836	0.193683	0.000603575	10.7059	1.40378	0.896281	0.0258542	0.765459	0.188421	14.2353	5.84732	-0.0247107	6.51021
3723	10.3968	48731	0.183806	0.000591224	10.8235	2.45549	0.881812	0.0555843	0.729207	0.182864	15.0588	5.99448	0.00397014	6.09564
3724	10.6912	49359	0.173384	0.000633848	12.6471	1.93459	0.919135	0.0233341	0.694856	0.17579	19	8.04674	0.00609385	5.33083
3725	10.2288	49087	0.173776	0.000666836	12.2941	2.56819	0.91021	0.035076	0.71796	0.134225	17	6.26498	-0.00400123	6.04212
3726	10.7151	48817	0.169907	0.000700741	13.9412	2.74933	0.929006	0.0236106	0.710747	0.112215	19.0588	5.0432	0.00828937	6.68955
3727	10.7854	48964	0.16685	0.000737971	13.1765	1.87867	0.923056	0.0223195	0.690878	0.144041	18.8235	4.48937	0.00606796	6.77417
3728	10.7854	48964	0.16685	0.000737971	13.1765	1.87867	0.923056	0.0223195	0.690878	0.144041	18.8235	4.48937	0.00606796	6.77417
3729	11.2644	47423	0.156837	0.000748371	11.3529	1.83511	0.903178	0.0261464	0.782367	0.158412	14.4706	5.90675	-0.016602	6.42214
3730	11.0728	45210	0.155919	0.000724525	12.2353	2.58673	0.911968	0.0348142	0.699748	0.155024	17.3529	5.71119	-0.010908	6.23789
3731	10.7078	46572	0.147466	0.000707396	13.5882	2.73995	0.916295	0.0332049	0.642873	0.188186	22.9412	11.4426	-0.0103976	4.40772
3732	11.1575	44050	0.133338	0.000691196	9.94118	2.51174	0.870859	0.0488082	0.78745	0.171296	12.5294	5.88555	-0.0183457	6.4274
3733	11.1575	44050	0.133338	0.000691196	9.94118	2.51174	0.870859	0.0488082	0.78745	0.171296	12.5294	5.88555	-0.0183457	6.4274
3734	11.1856	42484	0.124421	0.000646914	12.8235	3.22559	0.918323	0.0419431	0.67166	0.191657	19.8824	8.0923	0.00518451	5.42663
3735	11.1856	42484	0.124421	0.000646914	12.8235	3.22559	0.918323	0.0419431	0.67166	0.191657	19.8824	8.0923	0.00518451	5.42663
3736	11.467	40898	0.13316	0.000681378	12.1176	2.71299	0.906558	0.0330341	0.692778	0.147191	17.4118	6.01102	-0.00370828	6.10738
3737	11.683	42294	0.142894	0.000674133	12.0588	2.33106	0.911156	0.029439	0.75212	0.155835	16.5294	9.06999	0.0282555	5.12313
3738	11.1884	44877	0.140126	0.000682613	13.4706	1.77192	0.918323	0.0242351	0.653754	0.196838	22.3529	11.0337	-0.00808543	4.50884
3739	10.6945	46401	0.136911	0.000659634	10.6471	1.76569	0.888168	0.0360464	0.751364	0.171201	14.1765	5.19898	0.00220751	6.58372
3740	10.1935	47426	0.125587	0.000704528	12.9412	2.41015	0.917106	0.0273393	0.67149	0.192391	20.5294	9.34825	-0.000610874	4.88188
3741	9.98763	45849	0.126057	0.000681278	14.5294	2.62482	0.929277	0.0287417	0.608704	0.176153	25.4118	10.8228	0.0129557	4.5585
3742	9.98763	45849	0.126057	0.000681278	14.5294	2.62482	0.929277	0.0287417	0.608704	0.176153	25.4118	10.8228	0.0129557	4.5585
3743	9.90872	46142	0.137866	0.000689308	12.4706	2.7184	0.904665	0.0453486	0.70388	0.168175	17.8824	6.67909	0.00309598	5.81709
3744	9.95919	44428	0.134836	0.000675017	12.1765	1.87867	0.913725	0.0168758	0.717961	0.171933	17.1765	5.86553	-0.00444581	6.27918
3745	10.3024	44524	0.132579	0.000633808	11.7059	2.54374	0.893577	0.0348994	0.748192	0.144029	15.4118	6.01102	0.0130033	6.22384
3746	10.0133	44143	0.131151	0.000648762	13.1176	2.31523	0.917512	0.0303008	0.698925	0.149903	18.9412	6.81424	-0.0444886	5.84235
3747	10.0133	44143	0.131151	0.000648762	13.1176	2.31523	0.917512	0.0303008	0.698925	0.149903	18.9412	6.81424	-0.0444886	5.84235
3748	10.0133	44143	0.131151	0.000648762	13.1176	2.31523	0.917512	0.0303008	0.698925	0.149903	18.9412	6.81424	-0.0444886	5.84235
3749	10.0133	44143	0.131151	0.000648762	13.1176	2.31523	0.917512	0.0303008	0.698925	0.149903	18.9412	6.81424	-0.0444886	5.84235
3750	10.0474	42054	0.122449	0.000682099	12.0588	2.33106	0.905477	0.0330935	0.759349	0.126168	15.4706	5.43274	-0.0139276	6.50988
3751	10.3942	41777	0.109385	0.000639235	11.7059	2.46892	0.902502	0.0372373	0.723544	0.133529	15.8824	5.25455	0.0141151	6.44283
3752	10.3942	41777	0.109385	0.000639235	11.7059	2.46892	0.902502	0.0372373	0.723544	0.133529	15.8824	5.25455	0.0141151	6.44283
3753	10.7655	39307	0.103603	0.000601984	12.7647	2.58673	0.909669	0.0318306	0.702665	0.179896	19.1765	9.62572	-0.018025	4.89219
3754	10.7655	39307	0.103603	0.000601984	12.7647	2.58673	0.909669	0.0318306	0.702665	0.179896	19.1765	9.62572	-0.018025	4.89219
3755	10.7972	37302	0.101757	0.00062435	11.3529	1.76569	0.887897	0.0370726	0.723676	0.162389	15.5294	4.50163	0.0293098	6.76379
3756	10.7972	37302	0.101757	0.00062435	11.3529	1.76569	0.887897	0.0370726	0.723676	0.162389	15.5294	4.50163	0.0293098	6.76379
3757	10.7972	37302	0.101757	0.00062435	11.3529	1.76569	0.887897	0.0370726	0.723676	0.162389	15.5294	4.50163	0.0293098	6.76379
3758	10.6335	38083	0.111071	0.000626671	11.4706	2.50294	0.899662	0.0339902	0.758831	0.173381	15.1176	6.04031	-0.0478715	6.33749
3759	10.6925	40015	0.112033	0.000643291	12.9412	2.63322	0.918458	0.0343976	0.732651	0.128262	17.4706	5.92788	0.000914913	6.24725
3760	10.5624	40230	0.120149	0.000671233	11.0588	1.67595	0.906423	0.0243527	0.758003	0.142736	14.3529	5.07372	0.01853	6.69713
3761	10.8913	37585	0.120672	0.000714747	11.8235	1.94407	0.909128	0.0220216	0.782952	0.152136	14.9412	5.18978	0.012627	6.69668
3762	10.8242	39837	0.109604	0.000742741	14.2353	2.16591	0.929141	0.0190825	0.693	0.179755	21.2353	7.92567	-0.0046736	5.52715
3763	10.8242	39837	0.109604	0.000742741	14.2353	2.16591	0.929141	0.0190825	0.693	0.179755	21.2353	7.92567	-0.0046736	5.52715
3764	10.9891	38708	0.112712	0.00074467	11.8824	1.83311	0.906558	0.0289867	0.737247	0.153797	15.9412	4.76275	0.000772439	6.72896
3765	11.4519	36594	0.100869	0.000709973	12.4706	2.00367	0.913049	0.0217669	0.768039	0.167935	16.2941	5.87117	0.00368098	6.38697
3766	11.5292	36624	0.101198	0.000676633	11.2941	1.75943	0.900879	0.0254161	0.754096	0.137091	14.7059	5.05921	-0.0147768	6.69558
3767	11.6168	38731	0.107201	0.000692204	13.4118	2.98033	0.927654	0.0228316	0.674262	0.163549	20.3529	7.76966	-0.00196286	5.56673
3768	11.6168	38731	0.107201	0.000692204	13.4118	2.98033	0.927654	0.0228316	0.674262	0.163549	20.3529	7.76966	-0.00196286	5.56673
3769	12.0171	38782	0.120463	0.000692615	10.9412	2.43594	0.89236	0.0258715	0.851187	0.157894	12.8235	6.35645	-0.0111477	6.46959
3770	12.195	41122	0.10853	0.000720102	12.9412	2.70348	0.917918	0.0269167	0.743199	0.149561	17.3529	6.72627	0.00472921	6.01854
3771	12.5944	41557	0.104956	0.000719279	12.5294	1.9078	0.912238	0.0244673	0.746023	0.154894	17.1765	8.64751	-0.0105975	5.3022
3772	12.6197	39697	0.116541	0.000760057	11.1176	2.75868	0.886815	0.0583979	0.804417	0.14857	13.5294	5.3282	0.0646076	6.61169
3773	12.6197	39697	0.116541	0.000760057	11.1176	2.75868	0.886815	0.0583979	0.804417	0.14857	13.5294	5.3282	0.0646076	6.61169
3774	12.324	38342	0.129788	0.000770002	11.9412	2.51174	0.896822	0.0373685	0.684887	0.16964	17.9412	7.53716	0.00312305	5.40674
3775	12.324	38342	0.129788	0.000770002	11.9412	2.51174	0.896822	0.0373685	0.684887	0.16964	17.9412	7.53716	0.00312305	5.40674
3776	12.324	38342	0.129788	0.000770002	11.9412	2.51174	0.896822	0.0373685	0.684887	0.16964	17.9412	7.53716	0.00312305	5.40674
3777	12.0601	35653	0.121346	0.000758969	11.9412	1.74895	0.913996	0.0182838	0.670567	0.204934	18.9412	8.34019	-0.00858369	5.25732
3778	11.9026	34885	0.116132	0.000748664	12.8235	2.21459	0.9167	0.0274726	0.664932	0.145483	19.2353	5.75032	-0.00550122	6.1233
3779	11.9026	34885	0.116132	0.000748664	12.8235	2.21459	0.9167	0.0274726	0.664932	0.145483	19.2353	5.75032	-0.00550122	6.1233
3780	11.7494	35750	0.123283	0.000763217	12.5294	1.94029	0.91332	0.021911	0.680961	0.155347	18.5294	6.27612	-0.0182599	5.98588
3781	11.5504	37452	0.109014	0.000789537	11.7647	2.41168	0.905206	0.0305034	0.727792	0.158111	15.8824	4.78124	0.0350796	6.68874
3782	11.628	34791	0.119167	0.000811715	12.7059	2.93182	0.906694	0.038502	0.628346	0.0986798	20	6.91014	-0.00803461	5.6343
3783	11.8291	35971	0.127219	0.000833716	13.2941	2.08461	0.925085	0.0214432	0.70019	0.174594	19.7059	8.25958	-0.000454201	5.32778
3784	12.0596	38442	0.116798	0.000809304	13.8824	2.49706	0.925355	0.0276116	0.601998	0.155295	23.8824	9.02692	0.0086246	4.85019
3785	11.6494	36475	0.130165	0.000787519	12	2.62202	0.908046	0.0319883	0.775729	0.151824	15.4118	6.21549	-0.00200524	6.26038
3786	11.6276	33811	0.13658	0.000745239	10.2353	1.9535	0.887627	0.029043	0.761529	0.165692	13.2941	5.6321	-0.0259002	6.51455
3787	11.6276	33811	0.13658	0.000745239	10.2353	1.9535	0.887627	0.029043	0.761529	0.165692	13.2941	5.6321	-0.0259002	6.51455
3788	11.6276	33811	0.13658	0.000745239	10.2353	1.9535	0.887627	0.029043	0.761529	0.165692	13.2941	5.6321	-0.0259002	6.51455
3789	11.6276	33811	0.13658	0.000745239	10.2353	1.9535	0.887627	0.029043	0.761529	0.165692	13.2941	5.6321	-0.0259002	6.51455
3790	11.6276	33811	0.13658	0.000745239	10.2353	1.9535	0.887627	0.029043	0.761529	0.165692	13.2941	5.6321	-0.0259002	6.51455
3791	12.0122	35726	0.122988	0.000738331	11.9412	2.56102	0.900068	0.0371757	0.737744	0.192364	16.7059	7.01574	-0.0202429	5.845
3792	11.8707	33138	0.135451	0.000780757	11.9412	2.51174	0.906964	0.0347795	0.676712	0.16972	18.5882	8.83218	-0.0256569	4.97002
3793	11.9549	34275	0.13796	0.000744835	11.0588	1.95162	0.898445	0.0320011	0.71354	0.194669	16.2353	7.57074	-0.00405363	5.53685
3794	12.3213	32290	0.126419	0.000755438	10.1765	2.57961	0.877485	0.0456871	0.665056	0.174403	15.7647	7.38689	-0.047482	5.48136
3795	12.3213	32290	0.126419	0.000755438	10.1765	2.57961	0.877485	0.0456871	0.665056	0.174403	15.7647	7.38689	-0.047482	5.48136
3796	12.4016	33187	0.123165	0.000791603	11.9412	2.7265	0.906153	0.0398689	0.719821	0.148186	16.3529	5.45368	0.0137494	6.37992
3797	12.4061	31986	0.124786	0.0007779	10.4706	1.69991	0.880865	0.0490647	0.758284	0.183427	13.9412	5.74968	0.0304956	6.32383
3798	12.3339	32205	0.116335	0.000811286	11.0588	2.22122	0.893982	0.046048	0.70988	0.17057	15.8824	6.57536	-0.0137931	5.81604
3799	12.3876	31909	0.12216	0.000811445	9.94118	1.81902	0.869371	0.0366578	0.772082	0.161091	12.8235	5.61511	-0.0341935	6.53153
3800	12.1673	30833	0.110342	0.000794012	12.0588	2.13514	0.908722	0.0261196	0.665561	0.168133	18.6471	7.14091	0.00323625	5.53211
3801	12.2658	30884	0.102331	0.000756429	13.0588	2.07577	0.908181	0.0372853	0.732812	0.196669	18.2941	6.97105	0.0115616	5.81419
3802	12.5569	30992	0.102153	0.000712367	10.1176	2.59524	0.871805	0.0360975	0.728466	0.198447	14.7059	7.96684	0.0386652	5.4713
3803	12.5569	30992	0.102153	0.000712367	10.1176	2.59524	0.871805	0.0360975	0.728466	0.198447	14.7059	7.96684	0.0386652	5.4713
3804	12.3398	32767	0.100945	0.000758298	11.6471	1.72993	0.896281	0.0335593	0.793789	0.182145	14.7059	5.31231	0.0115589	6.65886
3805	11.9502	32278	0.110106	0.000798095	12.8235	2.55527	0.918594	0.0245323	0.734327	0.187222	17.7647	6.86048	-0.00335468	5.96532
3806	11.9502	32278	0.110106	0.000798095	12.8235	2.55527	0.918594	0.0245323	0.734327	0.187222	17.7647	6.86048	-0.00335468	5.96532
3807	11.7531	34786	0.120363	0.000793142	9.64706	1.99816	0.867748	0.0513017	0.797708	0.204602	12.7059	6.9351	0.0106486	6.01009
3808	12.1333	36607	0.132697	0.000749746	14.0588	2.24918	0.932928	0.0187331	0.618782	0.138334	22.9412	7.24975	0.0213021	5.53425
