Sim	GAMMA	NCURR	STEPS	STR_MUTATION	K_1	Ksd_1	H_1	Hsd_1	GW_1	GWsd_1	R_1	Rsd_1	FIS
11502	8.67867	3674	0.11112	0.000793996	5.17647	1.0146	0.73794	0.0753357	0.92507	0.132416	4.70588	1.31171	0.0568182
11503	9.46827	45	0.159688	0.000692641	1.23529	0.437237	0.0305011	0.0758487	1	0	1	0	-0.106383
11504	11.7128	19745	0.108143	0.000188599	6	1.27475	0.766106	0.0641436	0.886178	0.157366	6.23529	3.13308	0.00189833
11505	9.2948	925	0.162335	0.000662629	3.23529	1.03256	0.476813	0.196907	0.966518	0.0917227	2.5625	1.20934	-0.0322362
11506	8.37746	317	0.109711	0.000495004	1.82353	0.808957	0.203081	0.232518	1	0	1.4	0.516398	0.135392
11507	9.06997	379	0.298522	0.00060778	2.41176	0.87026	0.346405	0.233182	1	0	1.6	0.736788	0.00559701
11508	11.6156	1270	0.167225	0.000773463	3	1	0.447868	0.207047	0.96875	0.125	2.25	0.856349	-0.0430069
11509	9.71801	3501	0.109105	0.000384564	4.11765	0.99262	0.628696	0.128269	0.963725	0.0821236	3.29412	1.0467	-0.0303654
11510	10.8187	412	0.10106	0.000334579	1.47059	0.514496	0.188298	0.220394	0.958333	0.117851	1.125	0.353553	0.0188679
11511	12.9078	1667	0.180098	0.000875138	4.35294	1.53872	0.630408	0.191554	0.936975	0.11006	3.88235	2.44649	0.0210041
11512	8.09955	44	0.131252	0.000988434	1.17647	0.392953	0.0544662	0.127637	1	0	1	0	-0.0833333
11513	9.68994	31	0.282677	0.000336325	1.17647	0.392953	0.0426393	0.105658	1	0	1	0	0.0151515
11514	14.6423	37	0.100643	0.000786763	1.41176	0.712287	0.115935	0.203294	1	0	1.4	0.547723	-0.205056
11515	14.0014	5969	0.202937	0.000560548	6.11765	1.86689	0.766418	0.091923	0.864124	0.131774	6.47059	3.06426	0.0193847
11516	8.64029	302	0.119075	0.000213023	1.29412	0.469668	0.0356365	0.0694357	1	0	1	0	0.18018
11517	10.4639	6276	0.105025	0.000858541	7.58824	1.06412	0.834423	0.0311487	0.889181	0.146541	7.88235	2.61922	0.0292126
11518	10.8853	3040	0.238362	0.00074111	5.64706	1.36662	0.722067	0.104654	0.911172	0.154606	5.52941	2.57676	-0.00693978
11519	12.8473	2857	0.104627	0.000251589	2.70588	0.919559	0.401338	0.221324	0.97	0.0797317	2.06667	0.883715	-0.0597256
11520	10.4194	237	0.111354	0.000355304	1.17647	0.392953	0.0519763	0.139134	1	0	1	0	-0.308176
11521	11.6482	39467	0.291287	0.000231553	7.88235	1.409	0.818861	0.0593923	0.828841	0.123834	8.64706	1.93459	0.0578968
11522	9.9711	30	0.214439	0.000355045	1	0	0	0	0	0	0	0	0
11523	8.97542	6113	0.115872	0.000852267	5.58824	0.87026	0.713041	0.0722089	0.861357	0.160477	5.76471	2.04724	-0.0508629
11524	10.8805	3653	0.248995	0.000399944	5.11765	1.26897	0.721133	0.0973641	0.842857	0.158028	5.35294	2.14887	0.0038091
11525	14.9924	316	0.285097	0.000730576	1.94118	0.747545	0.245876	0.225831	1	0	1.33333	0.492366	0.0799476
11526	13.7118	30	0.267631	0.000334014	1.17647	0.392953	0.0625584	0.150189	1	0	1	0	-0.21875
11527	14.1846	1994	0.129173	0.000189766	2.47059	0.624264	0.342826	0.178214	0.984375	0.0625	1.625	0.619139	0.0329567
11528	11.9801	2452	0.151984	0.000663469	3.17647	0.882843	0.455026	0.185358	0.964706	0.145521	2.35294	0.931476	-0.0548043
11529	10.2974	40	0.253984	0.000719464	1.11765	0.332106	0.0291005	0.103039	1	0	1	0	-0.314607
11530	8.79	3799	0.212656	0.000324798	3.88235	1.0537	0.606443	0.127611	0.92479	0.129907	3.35294	1.57881	0.0454908
11531	12.2227	15	0.146303	0.00025745	1	0	0	0	0	0	0	0	0
11532	9.72383	367	0.167493	0.000612021	2.17647	0.882843	0.31497	0.256212	0.958974	0.103775	1.69231	0.85485	0.0271656
11533	8.64847	887	0.111887	0.000529208	2.41176	0.87026	0.343137	0.213147	0.958333	0.107168	1.85714	0.662994	-0.0169651
11534	9.36499	1187	0.202538	0.000398221	2.94118	0.747545	0.448646	0.199444	0.955882	0.132149	2.17647	1.07444	0.075431
11535	12.2336	3987	0.184601	0.000972298	6.35294	1.57881	0.775599	0.0848637	0.899656	0.149628	6.47059	2.93934	0.0201957
11536	12.6198	19327	0.10393	0.000366784	6.35294	1.36662	0.774821	0.0561654	0.864408	0.157048	6.64706	2.42232	-0.0315306
11537	9.68655	1279	0.166252	0.000443887	2.35294	0.701888	0.335823	0.1968	0.933333	0.148404	1.8	0.774597	-0.0791506
11538	11.694	88	0.18013	0.000551265	1.23529	0.562296	0.081855	0.191419	0.916667	0.144338	1.66667	1.1547	0.392996
11539	12.4778	11943	0.173519	0.000197637	3.88235	0.99262	0.590103	0.181662	0.939216	0.0992928	3.17647	1.13111	-0.0115068
11540	14.142	5574	0.236704	0.000974682	5.64706	1.57881	0.729692	0.0894068	0.903315	0.120084	5.47059	2.29449	0.0338421
11541	8.74365	13	0.138339	0.000509234	1	0	0	0	0	0	0	0	0
11542	11.6838	30	0.175621	0.000867507	1.23529	0.437237	0.045596	0.122097	1	0	1	0	-0.0141844
11543	12.0117	66	0.168163	0.000288874	1	0	0.0714286	0	1	0	1	0	1.70762e-17
11544	13.2089	47536	0.262549	0.000174597	6.88235	1.57648	0.783069	0.0901511	0.789245	0.181332	8.35294	3.48104	-0.0146603
11545	14.9256	147	0.148834	0.000175223	1.35294	0.606339	0.123405	0.208714	1	0	1.2	0.447214	-0.0222805
11546	9.1346	10429	0.236318	0.000181271	4.41176	1.37199	0.654684	0.104957	0.873039	0.184643	4.29412	2.17269	-0.00790123
11547	9.67235	49	0.238907	0.000144181	1	0	0	0	0	0	0	0	0
11548	14.9006	7819	0.24291	0.000332502	4.47059	0.799816	0.634143	0.108348	0.938095	0.101323	3.82353	1.0146	0.0954799
11549	13.9509	251	0.187999	0.000262277	1.35294	0.606339	0.107376	0.187325	1	0	1.2	0.447214	-0.140696
11550	12.9896	425	0.216761	0.000709474	2.35294	0.701888	0.359477	0.213125	0.979167	0.0833333	1.5	0.632456	-0.0662461
11551	9.56899	28394	0.231054	0.000994647	10.0588	1.81902	0.888889	0.0359827	0.804842	0.171221	12.4706	5.42123	-0.036592
11552	13.3184	182	0.125686	0.000239868	1.23529	0.437237	0.0958606	0.183876	1	0	1	0	0.127517
11553	9.23453	1117	0.29598	0.000432446	3.05882	0.658653	0.397448	0.175763	0.935294	0.125952	2.35294	0.931476	-0.0154597
11554	11.0335	37042	0.253317	0.000712569	10.9412	1.59963	0.900405	0.0215519	0.709425	0.174337	15.4118	4.7966	-0.0179598
11555	9.63514	6008	0.196542	0.000883978	7.11765	1.83311	0.793495	0.0762533	0.832471	0.169376	7.94118	2.8825	-0.00631493
11556	8.83008	18	0.134851	0.000979051	1.11765	0.332106	0.0247432	0.0853812	1	0	1	0	-0.197368
11557	10.1592	20334	0.178753	0.000990208	11.7647	2.07754	0.915188	0.0196523	0.689616	0.156826	17.1765	6.15666	-0.0199682
11558	8.64619	270	0.157462	0.000674961	1.52941	0.514496	0.179583	0.211911	1	0	1	0	-0.0794224
11559	10.4551	15953	0.201817	0.000615642	7.82353	1.94407	0.828354	0.0718187	0.911671	0.1283	7.94118	3.19121	0.0113105
11560	14.9734	25	0.234461	0.00025144	1.11765	0.332106	0.0454404	0.12894	1	0	1	0	-0.114286
11561	12.3985	15	0.187427	0.000298804	1	0	0	0	0	0	0	0	0
11562	11.093	738	0.220574	0.000853408	3.47059	1.06757	0.492997	0.217796	0.934174	0.108549	2.82353	1.46779	0.0117955
11563	10.5166	65	0.282684	0.000721758	1.29412	0.469668	0.102552	0.198447	0.933333	0.149071	1.2	0.447214	0.144201
11564	12.9183	670	0.282469	0.000567977	2.23529	0.752447	0.288049	0.217742	0.964286	0.0907841	1.64286	0.744946	-0.00673401
11565	10.7289	417	0.230819	0.000163254	1.52941	0.624264	0.130563	0.199501	1	0	1.125	0.353553	-0.0981366
11566	11.7928	192	0.287093	0.000317199	1.35294	0.492592	0.130719	0.203792	1	0	1	0	-0.029703
11567	10.394	1106	0.106931	0.000204253	2.17647	0.808957	0.275444	0.225569	1	0	1.53846	0.518875	0.0562061
11568	11.3833	73	0.16162	0.000684417	1.11765	0.332106	0.0122938	0.0366206	1	0	1	0	-0.0263158
11569	9.44118	5735	0.29283	0.000669845	5.88235	1.57648	0.76315	0.076125	0.917274	0.137774	5.70588	2.66375	-0.0135593
11570	12.2095	5206	0.113704	0.000971651	7.29412	1.68689	0.805011	0.0796059	0.870068	0.112769	7.52941	2.21127	0.00321156
11571	11.5076	1785	0.268179	0.000293513	3.35294	1.27187	0.502957	0.236938	0.951042	0.108093	2.8125	1.72119	0.0752964
11572	8.2172	8816	0.131471	0.000328935	5.41176	0.939336	0.727202	0.162297	0.879424	0.146543	5.41176	1.90587	-0.0295884
11573	10.2941	765	0.222744	0.000961305	4	0.935414	0.656552	0.0997965	0.917647	0.142457	3.41176	0.939336	-0.0182266
11574	12.0306	28	0.271693	0.000679602	1	0	0.137566	0	1	0	1	0	-0.04
11575	10.3678	6257	0.234543	0.00055912	5.82353	1.38	0.746032	0.062352	0.84113	0.141821	6.17647	2.24264	-0.0260191
11576	13.86	115	0.104151	0.00019831	1	0	0.664021	0	1	0	2	0	-0.0788382
11577	8.66257	1946	0.181621	0.000385746	2.58824	0.712287	0.415344	0.173895	0.984375	0.0625	1.75	0.68313	-0.0753024
11578	11.4335	17	0.148465	0.000403951	1	0	0.47619	0	1	0	1	0	-0.209302
11579	12.3815	1967	0.131298	0.000726449	3.94118	1.29762	0.598662	0.144088	0.943627	0.127528	3.29412	1.64942	0.0471571
11580	13.4198	9525	0.289994	0.00038807	5.11765	1.45269	0.719888	0.0681819	0.890536	0.162898	5.05882	2.60937	-0.0526316
11581	11.7301	30281	0.244604	0.000349263	9.41176	1.90587	0.875973	0.0491993	0.739044	0.13793	12.1765	3.5042	-0.0175374
11582	8.58638	17	0.21385	0.000349412	1	0	0	0	0	0	0	0	0
11583	8.72181	5154	0.187156	0.00086641	5.17647	1.23669	0.714286	0.0814056	0.938492	0.0970601	4.58824	1.50245	0.0852503
11584	9.51853	52	0.271292	0.000555833	1	0	0	0	0	0	0	0	0
11585	12.2239	61	0.254789	0.000722624	1.29412	0.587868	0.0781201	0.164088	1	0	1.25	0.5	0.0330579
11586	13.6743	1052	0.126113	0.000209839	2	0.707107	0.259726	0.225035	0.974359	0.09245	1.38462	0.50637	-0.0873908
11587	12.531	306	0.222174	0.000555884	1.64706	0.701888	0.160131	0.184184	1	0	1.22222	0.440959	-0.133874
11588	9.40596	2228	0.20707	0.000676813	4.70588	1.21268	0.68005	0.103024	0.891363	0.179298	4.64706	2.34364	-0.0266413
11589	9.14246	2552	0.204035	0.00074768	4.05882	1.02899	0.642546	0.122266	0.917205	0.163678	3.76471	2.43745	-0.0276939
11590	9.70351	27048	0.110016	0.00056732	9.35294	1.65609	0.84625	0.0704598	0.784255	0.150042	11.5882	4.22875	-0.0237003
11591	9.55406	12	0.295046	0.000452265	1	0	0	0	0	0	0	0	0
11592	9.53716	4067	0.165412	0.000940309	5.88235	1.69124	0.737473	0.106933	0.886854	0.129896	5.82353	2.27033	0.0326111
11593	9.39266	42	0.150598	0.000497852	1.29412	0.587868	0.0529101	0.109525	1	0	1.25	0.5	0.0487805
11594	14.5746	3233	0.156837	0.000972972	5.94118	1.59963	0.748677	0.108671	0.889443	0.145608	5.94118	2.35772	0.0301854
11595	12.7123	14163	0.274416	0.0002138	5.47059	1.23073	0.719577	0.0864406	0.857983	0.159961	5.52941	1.66274	-0.0409357
11596	13.9892	1819	0.154357	0.000310796	3.05882	0.826936	0.448491	0.179044	0.909804	0.131506	2.41176	1.00367	0.0169247
11597	9.23624	389	0.198397	0.000731013	2.82353	1.0146	0.407407	0.211719	0.896779	0.206006	2.41176	1.62245	0.0956522
11598	12.754	81	0.189832	0.000640602	1.29412	0.469668	0.0499533	0.0922465	1	0	1	0	-0.0974026
11599	11.9723	70	0.17559	0.00031375	1.11765	0.332106	0.0291005	0.103039	1	0	1	0	0.285714
11600	9.72767	2948	0.130363	0.00052726	4.64706	1.05719	0.667289	0.104034	0.901424	0.151841	4.35294	1.65609	-0.0536278
11601	8.90003	6283	0.188212	0.000270653	4.05882	0.966345	0.638033	0.144991	0.951961	0.0905006	3.35294	1.36662	0.0331394
11602	14.7456	9997	0.257565	0.000269501	5.29412	1.44761	0.713974	0.145731	0.940985	0.0996245	4.76471	1.98524	0.0117647
11603	10.7567	32	0.263951	0.000418079	1.11765	0.332106	0.0266106	0.0757584	1	0	1	0	-0.109756
11604	8.65766	164	0.26135	0.000692488	1.29412	0.469668	0.105198	0.197674	1	0	1	0	-0.123457
11605	8.02973	30	0.282254	0.000808371	1	0	0.515873	0	1	0	1	0	0.315789
11606	8.32977	190	0.144715	0.000688642	1.76471	0.562296	0.255369	0.21977	1	0	1.08333	0.288675	-0.00379747
11607	8.48733	232	0.187295	0.000385911	1.58824	0.795206	0.140523	0.215515	0.964286	0.0944911	1.57143	0.786796	0.0447761
11608	14.5527	920	0.272478	0.000582674	3.17647	1.07444	0.48864	0.186371	0.94986	0.119025	2.47059	1.50489	0.0204891
11609	13.0505	703	0.194578	0.000937162	2.76471	0.664211	0.441176	0.163603	0.965686	0.0979779	1.94118	1.02899	0.0690537
11610	11.6065	1059	0.13085	0.000608434	3.35294	0.701888	0.549486	0.148381	0.907143	0.157813	2.88235	1.36393	-0.0176574
11611	10.0618	37	0.142334	0.000726809	1.11765	0.332106	0.0347028	0.112667	1	0	1	0	-0.0934579
11612	13.6181	25761	0.288111	0.000909952	11.3529	2.49853	0.903361	0.0283562	0.681772	0.166478	17.0588	6.92343	0.0385852
11613	13.7183	158	0.280009	0.00062349	1.58824	0.618347	0.12216	0.162712	1	0	1.11111	0.333333	0.0383091
11614	14.8801	591	0.104418	0.00042301	2.29412	0.848875	0.301587	0.243282	1	0	1.69231	0.480384	0.0401284
11615	11.958	1825	0.146815	0.000843803	4.82353	1.38	0.62216	0.177683	0.896499	0.14947	4.47059	1.50489	0.0285418
11616	11.4033	37146	0.197398	0.000904863	12.0588	2.22122	0.913321	0.023054	0.697686	0.118528	16.8235	4.69355	0.0113194
11617	10.7007	2668	0.197754	0.000327915	3.23529	0.970143	0.468098	0.18094	0.990196	0.0404226	2.29412	1.1048	0.0410203
11618	12.0424	59	0.2174	0.000421639	1.17647	0.392953	0.0449735	0.115788	1	0	1	0	-0.224638
11619	14.3665	3462	0.114322	0.00019311	3.11765	0.99262	0.449113	0.216144	0.953125	0.100778	2.4375	0.892095	-0.0497477
11620	14.1447	17082	0.156315	0.000724644	9.35294	1.72993	0.874883	0.0567687	0.825863	0.110115	10.5294	2.6009	0.0309963
11621	9.91649	31	0.242124	0.000404158	1.11765	0.332106	0.00840336	0.0237218	1	0	1	0	1.70762e-17
11622	12.6592	46786	0.270506	0.000620749	10.8235	1.66716	0.892779	0.0289365	0.736217	0.181589	14.9412	6.10809	-0.0025344
11623	10.3423	200	0.251363	0.000712415	1.76471	0.752447	0.206505	0.224729	1	0	1.3	0.483046	0.0242377
11624	14.791	9436	0.269846	0.000828247	7.52941	1.80685	0.815904	0.0673569	0.893672	0.159663	7.82353	2.92052	0.000990295
11625	8.8568	190	0.213074	0.000587686	1.52941	0.514496	0.150638	0.193435	1	0	1	0	-0.00429185
11626	9.66208	71	0.186764	0.000114673	1.11765	0.332106	0.0161843	0.0456865	1	0	1	0	-0.04
11627	14.5073	569	0.267562	0.000875437	2.58824	0.618347	0.356832	0.210328	0.984375	0.0625	1.75	0.57735	-0.0621879
11628	12.4188	16	0.116818	0.000321087	1	0	0.253968	0	1	0	1	0	-0.130435
11629	14.7675	14340	0.169872	0.000496298	6.29412	1.31171	0.770775	0.097928	0.926634	0.100936	5.94118	1.91933	0.0307853
11630	14.503	1344	0.210519	0.000874176	4	1.11803	0.631186	0.173571	0.961625	0.0881671	3.23529	1.39326	0.0773551
11631	8.52828	82	0.161841	0.00097539	1.52941	0.71743	0.100373	0.156986	1	0	1.28571	0.48795	0.210863
11632	14.5114	17	0.119272	0.000220981	1	0	0	0	0	0	0	0	0
11633	10.4709	12	0.150026	0.000580655	1	0	0.349206	0	1	0	1	0	-0.238095
11634	13.5595	292	0.235952	0.000265015	1.76471	0.562296	0.194367	0.187575	1	0	1.08333	0.288675	0.0952775
11635	10.8269	18678	0.172166	0.000822152	9.82353	2.62762	0.858388	0.073046	0.780885	0.136535	12.1765	4.97789	-0.0443145
11636	12.5155	21869	0.193612	0.000772107	8.52941	0.874475	0.846561	0.054938	0.830898	0.116512	9.52941	2.23935	-0.00267278
11637	12.8635	2021	0.232081	0.000534798	3.58824	1.06412	0.577965	0.150533	0.991597	0.0346479	2.64706	1.22174	0.0192791
11638	9.02151	226	0.205715	0.000688991	2.05882	0.826936	0.276688	0.219589	1	0	1.5	0.522233	0.0606061
11639	13.5689	63	0.117787	0.000581037	1.17647	0.392953	0.0452848	0.12443	1	0	1	0	-0.0214286
11640	10.7504	974	0.294756	0.000629723	3.35294	0.701888	0.570962	0.134509	0.905602	0.16792	2.88235	1.26897	-0.023796
11641	13.2956	852	0.241098	0.0008725	4	1	0.593059	0.109726	0.94986	0.0957445	3.29412	1.31171	0.0451578
11642	14.779	4602	0.101447	0.000476431	3.94118	1.02899	0.619514	0.0951243	0.940056	0.115016	3.29412	1.35852	-0.0250653
11643	8.19343	198	0.148748	0.000583537	1.47059	0.624264	0.138189	0.214501	1	0	1.14286	0.377964	0.0595099
11644	12.4108	14	0.256036	0.000336153	1	0	0.507937	0	1	0	1	0	-0.130435
11645	14.9785	130	0.268029	0.000404713	1.64706	0.492592	0.164799	0.179733	1	0	1	0	-0.0471513
11646	9.29055	104	0.109842	0.000701182	1.94118	0.826936	0.264083	0.233926	0.955556	0.107622	1.5	0.904534	0.0799268
11647	14.7482	2252	0.193281	0.000357174	4	0.866025	0.573763	0.161332	0.923623	0.147877	3.52941	1.58578	0.0573356
11648	8.96156	6951	0.200971	0.000973991	5.76471	1.5219	0.744009	0.0727485	0.890869	0.130354	5.64706	2.11959	0.0355748
11649	14.635	6192	0.120413	0.000837657	5.17647	1.0146	0.725023	0.0790529	0.897899	0.167129	5.11765	2.23278	0.0513904
11650	14.6093	34	0.110326	0.000100957	1	0	0	0	0	0	0	0	0
11651	13.6486	307	0.278198	0.000267849	1.76471	0.752447	0.237784	0.239622	0.975	0.0790569	1.4	0.699206	0.0108696
11652	11.6851	278	0.126617	0.000765912	2.05882	0.899346	0.256147	0.236812	1	0	1.5	0.6742	-0.0347442
11653	10.6376	32600	0.161507	0.00077709	10.7059	2.33893	0.889511	0.0496475	0.712196	0.14657	14.5294	4.50163	-0.0161789
11654	11.179	194	0.276555	0.000790226	1.82353	0.808957	0.2493	0.237568	1	0	1.4	0.516398	0.0582147
11655	12.821	20	0.113258	0.000551211	1.23529	0.562296	0.0843448	0.188233	1	0	1.33333	0.57735	-0.0479846
11656	11.6336	16	0.260326	0.000538943	2	0	0.349206	0	1	0	1	0	-0.238095
11657	9.76835	1216	0.247241	0.000562956	3.05882	1.08804	0.410209	0.196784	0.925223	0.171307	2.6875	1.74045	-0.00394011
11658	13.4383	3913	0.27044	0.000198443	3.23529	0.752447	0.506225	0.143903	0.939076	0.113477	2.52941	1.12459	0.0471638
11659	14.1119	25	0.255188	0.000571961	1	0	0	0	0	0	0	0	0
11660	9.80774	245	0.289722	0.000813984	1.52941	0.71743	0.191254	0.260062	0.952381	0.125988	1.42857	0.534522	0.0118243
11661	14.2821	13955	0.269384	0.000252076	6.17647	1.07444	0.753657	0.0796285	0.866404	0.150353	6.35294	1.83511	0.0137162
11662	10.7467	3340	0.143536	0.000501464	4.29412	0.685994	0.67258	0.0953828	0.929412	0.137439	3.76471	1.25147	0.000480538
11663	13.3652	8776	0.239538	0.000813566	7.82353	1.23669	0.829132	0.0577564	0.828395	0.156663	8.94118	3.09173	0.0437828
11664	11.2885	152	0.287877	0.000813971	2	0.866025	0.253968	0.241111	0.958333	0.0973124	1.58333	0.900337	-0.0784939
11665	13.2002	371	0.24469	0.000225885	1.47059	0.514496	0.110489	0.1737	1	0	1	0	-0.227139
11666	10.2727	12015	0.289752	0.000526113	7.82353	1.46779	0.827264	0.0514239	0.846429	0.171656	8.88235	3.80596	0.0204958
11667	13.3325	10586	0.240644	0.000860808	9.11765	2.05798	0.87037	0.0369898	0.723686	0.155611	12.3529	4.74264	-0.0143043
11668	11.1944	398	0.111296	0.000510736	2.23529	1.09141	0.237628	0.226903	0.930769	0.14041	1.92308	1.32045	0.0285326
11669	11.1004	6487	0.202951	0.000402322	5.82353	1.77607	0.740896	0.0701774	0.880126	0.123377	5.82353	2.57961	0.0548542
11670	9.50174	292	0.293324	0.000313131	1.41176	0.5073	0.147993	0.188181	1	0	1	0	0.0653595
11671	9.84585	46616	0.196198	0.000767623	11.4118	2.55095	0.896203	0.0372082	0.783017	0.130721	14.0588	4.45071	0.00144248
11672	10.2275	2939	0.158113	0.000322381	3.11765	0.92752	0.482104	0.168638	0.960784	0.0889642	2.29412	1.1048	-0.0386036
11673	9.65747	223	0.137548	0.000980245	1.76471	0.664211	0.193589	0.227167	1	0	1.18182	0.40452	0.0691091
11674	10.3734	15016	0.192242	0.000107196	3.29412	0.771744	0.512449	0.151874	0.97549	0.0707396	2.41176	0.939336	-0.0515008
11675	11.2261	679	0.141541	0.000839442	2.64706	0.931476	0.415811	0.213663	1	0	1.75	0.856349	0.010101
11676	13.6945	290	0.263915	0.000428563	1.76471	0.664211	0.177249	0.195082	0.977273	0.0753778	1.27273	0.64667	0.0536852
11677	10.5759	1217	0.134698	0.000622505	2.64706	0.86177	0.391068	0.161866	0.95098	0.110471	1.82353	0.951006	0.000826446
11678	9.71828	844	0.203104	0.000607903	3.23529	0.664211	0.509026	0.146237	0.973529	0.0752447	2.35294	0.785905	0.018401
11679	13.5072	15	0.1299	0.000975697	1	0	0	0	0	0	0	0	0
11680	10.7237	7587	0.143568	0.000313011	4.82353	1.23669	0.670713	0.112923	0.943908	0.0803746	4.17647	1.50977	-0.0349819
11681	14.1849	1667	0.175832	0.000120964	2.17647	0.882843	0.242453	0.22631	1	0	1.42857	0.755929	-0.0775401
11682	11.3926	1045	0.230963	0.00049231	2.94118	0.826936	0.389823	0.173593	0.955882	0.0982382	2.11765	0.92752	-0.0248963
11683	8.27587	1327	0.139094	0.000913506	3.82353	1.0146	0.596483	0.143197	0.970028	0.0675067	3	1.27475	-0.0589194
11684	8.34229	3655	0.282474	0.000689423	5.58824	1.27764	0.738406	0.0847226	0.885284	0.143897	5.64706	2.49853	-0.00744308
11685	13.5424	2205	0.29998	0.000666342	5.52941	1.23073	0.730003	0.0979304	0.936847	0.121239	5.05882	1.81902	0.0104005
11686	14.5622	1654	0.196975	0.000714941	3.29412	1.26317	0.52272	0.228786	0.936905	0.104364	2.75	1.48324	0.0533786
11687	11.9108	93	0.14973	0.000481847	1	0	0.349206	0	1	0	1	0	-0.238095
11688	14.7769	602	0.238611	0.000377688	2	0.707107	0.281513	0.228254	1	0	1.30769	0.480384	0.0926773
11689	13.4767	44101	0.175256	0.000766647	12.5294	2.7184	0.913632	0.0305372	0.598876	0.174492	22.0588	9.29698	-0.0122102
11690	11.0576	19	0.168752	0.000213785	1	0	0	0	0	0	0	0	0
11691	9.89703	4117	0.2283	0.000324868	4.17647	1.23669	0.60084	0.137091	0.856863	0.157235	4.11765	1.90008	0.0290167
11692	13.3501	2479	0.140057	0.000437638	3.58824	1.00367	0.542017	0.186775	0.962185	0.124021	2.76471	1.09141	-0.0161098
11693	13.4974	1229	0.13266	0.00074387	3	0.790569	0.434018	0.165752	0.917647	0.115841	2.35294	1.05719	0.0531401
11694	11.8865	888	0.163476	0.00012598	1.76471	0.83137	0.204326	0.242692	0.935185	0.130289	1.66667	0.707107	0.0560379
11695	13.3063	19711	0.276067	0.000590052	8.23529	1.88843	0.841737	0.0519947	0.800657	0.163145	9.82353	3.5573	0.03279
11696	12.8722	12298	0.298893	0.000202717	5.29412	0.985184	0.723778	0.069781	0.881583	0.102481	5.05882	1.19742	-0.0104981
11697	11.8894	115	0.286425	0.00022731	1.17647	0.392953	0.0289449	0.0858438	1	0	1	0	0.133333
11698	9.29531	32154	0.28911	0.000506661	8.94118	1.47778	0.859788	0.036092	0.74872	0.180843	11.8235	4.23136	0.00319489
11699	9.11419	11916	0.106112	0.000292949	5.64706	1.36662	0.721911	0.134042	0.911461	0.129695	5.41176	2.06334	0.0109644
11700	13.3311	18	0.287402	0.000609116	1	0	0	0	0	0	0	0	0
11701	11.2365	52	0.139753	0.000538679	1	0	0.0714286	0	1	0	1	0	1.70762e-17
11702	12.5029	7649	0.284844	0.000544472	6.23529	1.48026	0.747432	0.078043	0.908193	0.110268	5.94118	1.71284	-0.00648789
11703	10.0562	8088	0.18166	0.000866988	7.70588	1.96102	0.833333	0.0657329	0.875314	0.133511	8.11765	3.01833	0.00697945
11704	14.4578	2455	0.226755	0.000664004	4.23529	1.20049	0.606131	0.187175	0.954018	0.100101	3.6875	1.01448	-0.00533333
11705	10.7295	11	0.181696	0.000141746	1	0	0	0	0	0	0	0	0
11706	10.4173	20	0.185496	0.000501174	1.11765	0.332106	0.0396825	0.12231	1	0	1	0	-0.396694
11707	9.30036	16	0.299978	0.000634894	1	0	0	0	0	0	0	0	0
11708	13.5267	1969	0.211431	0.00087399	4.35294	1.05719	0.62465	0.158498	0.89888	0.135218	4	1.5411	0.0812484
11709	9.69019	39	0.112155	0.000158793	1	0	0	0	0	0	0	0	0
11710	12.4124	1173	0.198366	0.000550938	3	1.06066	0.471211	0.193596	0.978431	0.0611705	2.11765	1.26897	0.0106274
11711	9.52503	646	0.185294	0.000652672	3.29412	0.919559	0.446156	0.205367	0.93631	0.138526	2.8125	1.27639	-0.0471698
11712	10.4207	16	0.215972	0.000482668	1	0	0	0	0	0	0	0	0
11713	13.624	2884	0.298099	0.000871031	4.82353	1.50977	0.679116	0.127797	0.865359	0.158653	4.88235	2.44649	-0.0152381
11714	11.1882	3362	0.262722	0.000523471	4.58824	1.54349	0.639434	0.168129	0.948366	0.11034	3.88235	1.65387	-0.0534312
11715	8.77017	16195	0.23302	0.000280455	5.05882	1.29762	0.688298	0.115088	0.920752	0.150933	4.76471	2.13686	0.017832
11716	8.96584	84	0.139038	0.000683406	1.52941	0.624264	0.164955	0.19622	1	0	1.125	0.353553	0.190661
11717	10.2164	1255	0.103976	0.000360853	2.64706	0.931476	0.348273	0.238759	0.961111	0.103829	2.06667	1.09978	-0.064186
11718	9.61059	126	0.289607	0.00047647	1.52941	0.624264	0.128385	0.179427	1	0	1.125	0.353553	-0.0833333
11719	12.1959	1587	0.240487	0.00023862	3.11765	0.92752	0.45845	0.167483	0.937582	0.127861	2.52941	1.77192	-0.0752916
11720	14.1534	10293	0.22739	0.000255997	5.88235	1.16632	0.737628	0.0827869	0.885731	0.131087	5.88235	2.05798	0.0151084
11721	13.985	494	0.185218	0.0008211	2.64706	0.785905	0.448802	0.225803	1	0	1.75	0.68313	-0.0798122
11722	11.5214	617	0.104903	0.000279679	2.23529	0.903425	0.390912	0.265479	0.980769	0.0693375	1.69231	0.751068	0.0561056
11723	8.71443	20764	0.175631	0.000546322	7.82353	1.46779	0.838624	0.051016	0.779009	0.194318	9.70588	3.58407	0.0134823
11724	14.4287	1255	0.26925	0.000747486	3.17647	0.528594	0.514317	0.177473	0.961765	0.0857493	2.35294	0.785905	0.0626959
