Sim	GAMMA	NCURR	STEPS	STR_MUTATION	K_1	Ksd_1	H_1	Hsd_1	GW_1	GWsd_1	R_1	Rsd_1	FIS
12623	10.1846	16	0.12635	0.000736815	1.11765	0.332106	0.0377218	0.107198	1	0	1	0	-0.220513
12624	14.6404	6095	0.203556	0.000909876	6.52941	1.4194	0.757143	0.0844203	0.865741	0.139217	6.88235	2.89142	-0.023628
12625	9.35804	2874	0.10528	0.000594665	4.82353	1.18508	0.665453	0.101822	0.926727	0.121924	4.35294	1.69341	0.0233834
12626	13.2764	1832	0.192821	0.000214517	2.52941	0.874475	0.338936	0.221283	0.937778	0.171763	2	0.845154	-0.0724638
12627	9.70085	49	0.21306	0.000628193	1.11765	0.332106	0.034267	0.116441	1	0	1	0	-0.0505618
12628	11.8818	2524	0.265884	0.000799221	4.05882	1.19742	0.589262	0.138398	0.89902	0.139906	3.64706	1.61791	-0.0267711
12629	13.1417	22401	0.140661	0.000903319	11.1765	2.03824	0.888609	0.0332493	0.753283	0.184876	15.2353	6.9958	-0.0003245
12630	14.3612	189	0.241206	0.00045624	1.47059	0.624264	0.122222	0.175454	1	0	1.14286	0.377964	0.0933333
12631	8.67254	267	0.258567	0.000984215	2.17647	0.951006	0.234174	0.213099	1	0	1.53846	0.77625	-0.0769231
12632	9.32873	2630	0.230309	0.000600576	4.29412	0.771744	0.609524	0.109426	0.990196	0.0404226	3.35294	0.86177	0.0579345
12633	10.8131	4318	0.29415	0.000637629	4.29412	1.0467	0.616433	0.0839732	0.939916	0.113025	3.70588	1.57181	-0.0566922
12634	14.8753	7324	0.165321	0.000645675	6.70588	1.49016	0.786275	0.0655902	0.930318	0.11285	6.29412	1.75943	0.00256692
12635	13.247	651	0.123806	0.000467429	1.94118	0.747545	0.278245	0.230857	0.923611	0.139707	1.58333	0.668558	-0.119584
12636	10.211	989	0.124668	0.000879857	3.17647	0.635934	0.488142	0.163158	0.939216	0.115461	2.47059	1.00733	0.0232192
12637	13.0685	623	0.232655	0.000523716	2.94118	0.555719	0.394678	0.198371	0.946078	0.121268	2.17647	0.882843	-0.0788382
12638	10.1593	31	0.208413	0.00062269	1.23529	0.437237	0.0689076	0.139183	1	0	1	0	-0.142857
12639	10.8948	34298	0.245583	0.000294596	11.4706	2.62482	0.890383	0.0314644	0.746643	0.132141	15.0588	5.29706	-0.00205117
12640	9.6878	306	0.243107	0.000329107	1.64706	0.785905	0.171615	0.232033	1	0	1.375	0.517549	0.0687535
12641	12.0449	151	0.139416	0.000961578	1.47059	0.514496	0.111671	0.17449	0.958333	0.117851	1.125	0.353553	0.0652921
12642	12.1565	10	0.194942	0.000885238	1	0	0	0	0	0	0	0	0
12643	13.2802	487	0.106812	0.000797574	2.29412	0.685994	0.313165	0.173727	1	0	1.46667	0.516398	-0.0556409
12644	13.8261	1525	0.173887	0.000764302	4.35294	1.16946	0.621755	0.137661	1	0	3.35294	1.16946	0.0392217
12645	14.9063	26420	0.193043	0.000229035	6.35294	1.16946	0.761345	0.0607206	0.897316	0.106735	6.23529	1.78639	-0.00896578
12646	11.318	842	0.191066	0.000487845	2.82353	0.635934	0.452101	0.173435	0.958824	0.0922552	2	0.866025	0.0397112
12647	9.03002	31770	0.126362	0.000785286	12.6471	2.26222	0.910924	0.0238682	0.774623	0.151551	16.4706	7.22078	-0.00464331
12648	14.6586	20396	0.202557	0.000719196	9.82353	1.50977	0.860317	0.0367701	0.810291	0.172356	11.8824	4.25562	0.00100547
12649	11.0376	28841	0.143387	0.000873031	11.9412	2.63322	0.897292	0.031255	0.725955	0.14826	16.2353	5.20252	0.00214225
12650	9.12462	1289	0.210444	0.000886483	4.23529	1.03256	0.61606	0.125976	0.885154	0.180983	3.88235	1.16632	0.0137243
12651	12.3543	8400	0.164843	0.000964509	7.88235	1.31731	0.819234	0.0523716	0.815619	0.1703	9.35294	3.95192	-0.013615
12652	13.9601	386	0.127223	0.000468736	1.70588	0.685994	0.162185	0.199348	1	0	1.2	0.421637	0.0751035
12653	14.8062	3359	0.20514	0.000453415	4.11765	1.31731	0.592904	0.122482	0.943137	0.126801	3.58824	2.15229	-0.0259572
12654	8.74022	153	0.158304	0.000905781	1.88235	0.600245	0.205696	0.226018	0.974359	0.09245	1.23077	0.438529	0.210404
12655	10.7251	658	0.254791	0.000312293	1.76471	0.562296	0.189916	0.192236	0.958333	0.144338	1.25	0.621582	0.107972
12656	13.9007	849	0.203154	0.00053472	2.76471	0.83137	0.393184	0.233372	0.9625	0.108781	2.0625	0.997914	0.0197899
12657	8.20377	118	0.190215	0.000638827	1.23529	0.437237	0.084127	0.175919	1	0	1	0	-0.130734
12658	8.92298	62	0.287031	0.000605659	1.23529	0.437237	0.0451914	0.124033	1	0	1	0	-0.162393
12659	9.70618	91	0.230426	0.00042155	1.47059	0.624264	0.112792	0.167089	1	0	1.14286	0.377964	0.0748299
12660	11.5811	5476	0.245269	0.00021993	4.41176	1.12132	0.607937	0.131895	0.975163	0.0702211	3.58824	1.46026	-0.0330749
12661	10.6738	706	0.264618	0.000788064	2.94118	1.19742	0.416807	0.233923	0.948958	0.09259	2.3125	1.40089	0.00438091
12662	11.6405	3542	0.288463	0.000727555	5.82353	1.77607	0.727358	0.09804	0.851998	0.193742	6.29412	3.01589	-0.0204945
12663	13.094	4971	0.213117	0.000137876	3.29412	0.848875	0.445285	0.187005	0.97549	0.0707396	2.41176	1.00367	0.0622711
12664	11.964	129	0.172264	0.000823943	1.58824	0.712287	0.133707	0.20171	1	0	1.25	0.46291	0.0229885
12665	12.6895	3240	0.149692	0.000769142	4.82353	1.13111	0.68366	0.0745668	0.971078	0.0657567	4	1.27475	-0.0236353
12666	12.2027	179	0.199204	0.000893721	1.88235	0.485071	0.253128	0.211226	1	0	1.07143	0.267261	-0.0471483
12667	13.6259	155	0.120801	0.000770792	1.76471	0.752447	0.174136	0.205434	1	0	1.3	0.483046	0.0441014
12668	13.0457	12852	0.174532	0.000224885	6.05882	1.71284	0.718954	0.0874718	0.887908	0.14289	6.05882	2.43594	0.051395
12669	13.5376	41	0.235789	0.000910843	1.17647	0.528594	0.0362278	0.124333	1	0	1.5	0.707107	-0.0851064
12670	13.155	30	0.158692	0.000270583	1.11765	0.332106	0.0401494	0.118234	1	0	1	0	0.0239234
12671	11.9587	462	0.205155	0.000229506	1.64706	0.701888	0.159477	0.230263	1	0	1.22222	0.440959	-0.0253317
12672	9.30412	8651	0.191613	0.000281523	5.17647	1.23669	0.688889	0.111691	0.914099	0.12247	4.82353	1.77607	-0.00586101
12673	11.5942	24	0.261428	0.000583898	1	0	0.557143	0	1	0	2	0	0.00293255
12674	12.0363	2255	0.175132	0.000945135	5.05882	1.24853	0.68254	0.104563	0.917997	0.11255	4.64706	1.76569	-0.0846979
12675	9.4405	1380	0.191033	0.000371756	2.76471	0.752447	0.414846	0.224315	0.971875	0.0773924	2	0.816497	-0.0166898
12676	12.2898	1344	0.116096	0.000917868	4.76471	1.14725	0.619514	0.131719	0.953221	0.0757471	4.05882	1.39062	0.0085311
12677	14.0914	7959	0.230707	0.000819512	8.94118	1.43486	0.845378	0.0388081	0.846061	0.169277	10	2.93684	-0.0371045
12678	9.36716	62	0.11987	0.000927644	1.58824	0.712287	0.169094	0.202096	1	0	1.25	0.46291	-0.0849003
12679	10.5592	178	0.158386	0.00047997	1.17647	0.392953	0.0264239	0.072672	1	0	1	0	0.137681
12680	14.8452	4446	0.186693	0.0001085	2.94118	1.02899	0.414846	0.214673	0.979167	0.0833333	2.125	0.885061	0.0804438
12681	9.17662	1663	0.124961	0.000255431	2.58824	0.87026	0.301587	0.196645	0.966667	0.0879664	1.93333	0.798809	-0.108696
12682	12.9132	41	0.13461	0.000686134	1.29412	0.469668	0.0639589	0.134327	1	0	1	0	0.03003
12683	14.9031	24339	0.144634	0.000175718	6.17647	1.59041	0.714472	0.130341	0.936368	0.0939531	5.58824	1.62245	-0.0583479
12684	12.1895	27785	0.152693	0.000199722	8.17647	1.66716	0.824463	0.0519676	0.805048	0.171736	9.88235	4.06021	0.0134017
12685	11.7985	550	0.214667	0.000429281	2.11765	0.92752	0.236041	0.193966	1	0	1.35714	0.841897	-0.0967742
12686	14.4708	1896	0.13088	0.000912651	4.05882	0.899346	0.627824	0.119759	0.955182	0.127632	3.35294	1.22174	-0.0101072
12687	9.74722	10	0.124463	0.000652095	1	0	0.203175	0	1	0	1	0	-0.0967742
12688	12.1888	26	0.109201	0.000157976	1	0	0	0	0	0	0	0	0
12689	8.83681	85	0.144663	0.000190252	1	0	0.436508	0	1	0	1	0	-0.150376
12690	8.73734	591	0.272427	0.000840422	2.64706	1.05719	0.370775	0.255029	0.983333	0.0645497	1.93333	0.96115	-0.0230869
12691	14.635	24	0.147686	0.000622721	1.23529	0.437237	0.0393091	0.0771772	1	0	1	0	-0.0833333
12692	14.652	20591	0.29118	0.000470502	10	2.20794	0.868627	0.0411075	0.846626	0.11631	11.2353	3.86538	0.0301824
12693	12.5756	13	0.119756	0.000333078	1	0	0.355556	0	1	0	1	0	0.381818
12694	12.6971	878	0.119511	0.000532759	2.29412	0.771744	0.298973	0.201955	1	0	1.57143	0.513553	0.13993
12695	13.2099	1879	0.239733	0.000766594	3.41176	0.87026	0.574043	0.100576	0.976471	0.0664211	2.52941	1.00733	-0.00787138
12696	9.41761	23694	0.136393	0.000561659	10.4118	2.26547	0.871802	0.0373038	0.835428	0.157961	11.9412	3.68223	-0.0279157
12697	13.9502	5144	0.299827	0.000984646	8.47059	1.46277	0.819888	0.0483871	0.853472	0.102421	9.05882	2.07577	-0.00457263
12698	14.8531	95	0.208934	0.000368082	1.23529	0.437237	0.0436975	0.11823	1	0	1	0	-0.0484581
12699	13.0318	28979	0.240378	0.000418904	9.64706	2.59666	0.847806	0.0532482	0.754446	0.183223	12.7059	6.03909	0.00170049
12700	8.1068	1847	0.138556	0.000965023	4.29412	1.35852	0.623903	0.115169	0.968067	0.0720561	3.47059	1.46277	-0.0598765
12701	11.9287	39	0.153833	0.000937343	1.23529	0.437237	0.0644258	0.143093	1	0	1	0	0.0892857
12702	8.95143	18	0.17454	0.000912975	1	0	0	0	0	0	0	0	0
12703	11.9804	122	0.236512	0.000994785	1.64706	0.606339	0.174043	0.192484	0.966667	0.105409	1.2	0.421637	-0.111357
12704	8.59267	31	0.17235	0.000991354	1	0	0.514286	0	1	0	1	0	0.139241
12705	8.58321	200	0.132228	0.000851364	1.52941	0.71743	0.143884	0.206263	0.964286	0.0944911	1.42857	0.786796	0.024032
12706	9.21658	1003	0.174545	0.000132734	2	0.707107	0.205696	0.1839	1	0	1.30769	0.480384	-0.0336763
12707	9.45262	7594	0.142033	0.000616093	6	1.65831	0.749953	0.103438	0.865227	0.168623	6.29412	2.68712	0.0603889
12708	12.9601	1989	0.177722	0.000851097	5.17647	1.55062	0.687302	0.129209	0.929272	0.112445	4.64706	1.76569	0.0113239
12709	14.5509	23	0.158856	0.000351032	1	0	0.322222	0	1	0	1	0	-0.214286
12710	13.4129	45	0.284526	0.000913286	1.41176	0.618347	0.0843137	0.144142	1	0	1.16667	0.408248	-0.00798176
12711	13.7833	7359	0.120202	0.000428738	5.64706	1.45521	0.717367	0.0975423	0.902451	0.121363	5.41176	2.00184	-0.0257442
12712	11.9904	9372	0.160367	0.000109862	3	0.790569	0.377965	0.217996	0.970588	0.0830264	2.11765	0.857493	0.0502793
12713	14.7745	3628	0.279981	0.000751794	5.11765	1.65387	0.673016	0.12355	0.925484	0.139945	4.82353	2.6513	0.00970874
12714	14.2416	396	0.149046	0.000533071	1.94118	0.747545	0.227171	0.222657	1	0	1.33333	0.492366	-0.0665536
12715	9.3293	2571	0.238967	0.000567789	4.35294	1.11474	0.606443	0.172233	0.980392	0.0553509	3.47059	1.23073	0.119254
12716	12.0726	1724	0.228723	0.000962918	4.41176	0.795206	0.631092	0.115737	0.961625	0.0881671	3.64706	1.05719	0.0378822
12717	9.73195	140	0.283967	0.000844215	1.29412	0.587868	0.0608777	0.164279	1	0	1.25	0.5	0.199372
12718	12.6994	111	0.244394	0.000598577	1.23529	0.437237	0.0366947	0.110496	1	0	1	0	0.203125
12719	13.543	8372	0.231024	0.000874292	7.94118	1.56007	0.835294	0.0366351	0.8554	0.174457	9	4.16833	-0.0177297
12720	11.9452	2229	0.264275	0.000139133	2.64706	0.86177	0.442484	0.164459	0.958333	0.113855	1.875	0.718795	-0.103704
12721	13.5751	13271	0.298098	0.000364275	7.35294	1.80074	0.804482	0.0507013	0.883531	0.14923	7.64706	3.10123	0.025788
12722	8.58928	56	0.236106	0.000758785	1.35294	0.492592	0.141457	0.206881	1	0	1	0	0.242915
12723	12.2152	420	0.123983	0.000238393	1.47059	0.514496	0.0987862	0.166228	1	0	1	0	-0.0604288
12724	14.4169	722	0.111875	0.000582281	2.64706	1.11474	0.332306	0.229166	0.923639	0.128186	2.35714	1.33631	0.0372725
12725	12.0601	40537	0.21761	0.000895524	13.6471	2.0292	0.918581	0.0217333	0.68832	0.150969	20.2353	7.25025	-0.00701204
12726	13.9117	114	0.149723	0.000285064	1	0	0	0	0	0	0	0	0
12727	11.4505	18	0.258272	0.000475455	1.11765	0.332106	0.0319328	0.0987846	1	0	1	0	-0.236364
12728	14.0727	10557	0.114959	0.000142056	3.41176	1.06412	0.571242	0.120555	0.937115	0.119378	2.70588	1.31171	-0.0601719
12729	8.39332	18	0.163573	0.000461473	1	0	0	0	0	0	0	0	0
12730	10.5953	4075	0.15781	0.000971305	6.70588	1.68689	0.766667	0.0777697	0.915523	0.0902781	6.41176	2.15229	0.0289365
12731	10.6741	33985	0.172583	0.000325204	10.7059	1.64942	0.879925	0.0294183	0.738596	0.197681	14.8824	6.12252	-0.025798
12732	14.7425	22846	0.187581	0.000339812	7.47059	1.62472	0.80943	0.0536007	0.896473	0.124182	7.70588	3.19697	0.0153116
12733	13.5064	28	0.131015	0.000788021	1.17647	0.392953	0.0314659	0.0846964	1	0	1	0	0.278788
12734	10.9173	46805	0.168877	0.000251214	9.64706	2.20627	0.85845	0.0314382	0.811771	0.177399	11.7647	5.35641	0.0144376
12735	10.0792	132	0.214821	0.000377231	1.23529	0.437237	0.0512605	0.11797	1	0	1	0	-0.0864662
12736	11.7517	25	0.184312	0.000869782	1.11765	0.332106	0.0336134	0.0948873	1	0	1	0	-0.172414
12737	11.6537	199	0.202625	0.00081252	2.05882	0.826936	0.27451	0.232162	0.979167	0.0721688	1.58333	0.668558	-0.0122592
12738	11.4479	486	0.246042	0.00019785	1.58824	0.795206	0.186275	0.242218	1	0	1.42857	0.534522	-0.0542636
12739	11.336	1537	0.121354	0.000918714	3.94118	1.39062	0.584314	0.12942	0.968067	0.100956	3.11765	1.49509	-0.0993072
12740	8.32412	350	0.290624	0.000461614	1.70588	0.771744	0.15817	0.227513	0.935185	0.130289	1.55556	0.726483	0.219807
12741	11.2408	144	0.149515	0.000542898	1.11765	0.332106	0.00961718	0.028684	1	0	1	0	-0.02
12742	8.97017	3199	0.243704	0.000108394	2.64706	0.785905	0.342577	0.241726	0.959375	0.114337	1.9375	0.928709	-0.050857
12743	10.5629	33274	0.25564	0.000887341	12.3529	2.64436	0.892063	0.0395673	0.720548	0.147134	17.3529	7.29676	0.0187379
12744	10.2446	16068	0.136652	0.000311799	5.94118	1.08804	0.761718	0.0764378	0.906574	0.161467	6.05882	3.1518	0.0400807
12745	11.3561	26	0.174976	0.000418693	1	0	0	0	0	0	0	0	0
12746	11.9026	11613	0.243794	0.000122548	4.05882	1.02899	0.597386	0.10731	0.880672	0.142273	3.82353	1.87867	0.0719332
12747	13.6939	534	0.286541	0.000823267	2.23529	0.752447	0.309244	0.185451	0.964444	0.0971553	1.53333	0.833809	-0.0149254
12748	10.3909	1000	0.120443	0.000178649	2.17647	0.808957	0.219421	0.195543	1	0	1.53846	0.518875	-0.0131464
12749	8.75633	36770	0.104167	0.000574186	10.4706	2.32157	0.876751	0.0405576	0.734334	0.159579	14.2941	5.95572	0.00876808
12750	10.4508	150	0.225092	0.000151947	1.35294	0.701888	0.10915	0.218247	1	0	1.5	0.57735	0.0430959
12751	8.11863	239	0.285277	0.000888426	2.29412	0.685994	0.296078	0.179507	0.979167	0.0833333	1.4375	0.629153	0.0295167
12752	9.62481	7783	0.201985	0.000676897	6.64706	2.0292	0.765266	0.089591	0.909163	0.142641	6.70588	3.21646	0.013936
12753	12.8754	1789	0.295773	0.000513859	4.05882	0.747545	0.638095	0.0806327	0.990196	0.0404226	3.11765	0.857493	-0.0461538
12754	10.42	1563	0.258454	0.00066814	3.58824	1.22774	0.46732	0.172229	0.965686	0.0979779	2.82353	1.70423	0.0287711
12755	9.6441	2875	0.268486	0.000539631	5.11765	1.0537	0.698319	0.0927171	0.955182	0.0878384	4.41176	1.22774	0.0417927
12756	10.9399	4502	0.2693	0.000769663	5.47059	1.17886	0.688702	0.0795294	0.928221	0.0987196	5.05882	1.98339	0.00851123
12757	9.5545	49745	0.270431	0.000303231	9.64706	1.86886	0.863772	0.0441681	0.876788	0.128409	10.3529	3.49895	-0.0065665
12758	13.3414	42765	0.107154	0.000353472	13.4118	3.06306	0.90915	0.043345	0.760426	0.163352	18	7.53326	-0.0214747
12759	8.09625	26268	0.228746	0.000196731	7.76471	0.970143	0.827731	0.046745	0.886458	0.148763	8.17647	2.89904	0.0458077
12760	8.54162	12014	0.114512	0.0008674	11.4706	1.73629	0.890196	0.0343397	0.766479	0.15866	14.7647	4.69746	0.0166199
12761	10.9236	26	0.298119	0.000694115	2	0	0.385714	0	1	0	1	0	0.285714
12762	13.4473	1640	0.169113	0.00065635	4.11765	1.11144	0.625117	0.168579	0.965686	0.078278	3.35294	1.49755	-0.0146131
12763	10.9911	54	0.126963	0.00095396	1.41176	0.5073	0.121195	0.187068	1	0	1	0	0.0301109
12764	12.8565	6387	0.189794	0.000954756	6.76471	1.30045	0.778898	0.060873	0.910504	0.0958657	6.58824	2.15229	-0.115513
12765	9.11093	1402	0.200845	0.000536164	3	1	0.449767	0.206513	0.97549	0.0707396	2.11765	1.16632	-0.00277837
12766	10.4897	416	0.224874	0.000577915	1.82353	0.635934	0.193651	0.212323	1	0	1.16667	0.389249	-0.0129096
12767	14.6371	619	0.148143	0.000419193	2.47059	1.06757	0.305415	0.22227	1	0	1.78571	0.892582	0.027044
12768	12.9323	101	0.104789	0.000104939	1.11765	0.332106	0.048366	0.140103	1	0	1	0	0.0555556
12769	8.74948	4769	0.179482	0.000143419	3	0.790569	0.461718	0.193459	0.961765	0.0857493	2.17647	1.0146	-0.0124948
12770	10.3026	35537	0.102329	0.000258033	9.64706	1.96663	0.872269	0.0307027	0.838326	0.1806	11.4118	4.84844	-0.0312121
12771	11.0191	18568	0.237597	0.000174881	5.76471	2.07754	0.727171	0.0789291	0.921399	0.129237	5.47059	2.64853	-0.0207644
12772	14.9091	2253	0.27742	0.000353952	3.58824	1.22774	0.58226	0.130113	0.942157	0.110886	2.88235	1.409	0.00676679
12773	11.9346	269	0.11089	0.000155105	1.41176	0.5073	0.131279	0.191384	1	0	1	0	-0.0469208
12774	12.7103	12888	0.201977	0.000473366	7	1.5411	0.77619	0.0712033	0.860247	0.166626	7.47059	2.42687	0.0152247
12775	8.13684	34	0.29166	0.000669434	1.29412	0.587868	0.0668534	0.155133	1	0	1.25	0.5	-0.128427
12776	12.0449	37233	0.178784	0.000700734	11.1765	2.00734	0.896265	0.0223772	0.747551	0.163004	14.8824	5.14639	0.0197213
12777	10.2053	14311	0.208634	0.000665585	9.47059	1.50489	0.860598	0.0396279	0.808332	0.199638	11.8235	5.21099	-0.0221278
12778	14.5248	10200	0.128025	0.000827677	8.23529	1.9535	0.808683	0.0806466	0.848121	0.118985	9.05882	3.28768	-0.0355741
12779	14.7643	154	0.244736	0.000100109	1	0	0.107937	0	1	0	1	0	-0.030303
12780	9.98386	428	0.232266	0.000924383	2.64706	0.785905	0.381699	0.182892	1	0	1.64706	0.785905	0.0246603
12781	11.421	1013	0.131609	0.000506845	3.52941	1.00733	0.4831	0.187874	0.95098	0.0934431	2.76471	1.20049	0.0335917
12782	13.3735	141	0.292069	0.000186173	1.11765	0.332106	0.0239029	0.0674754	1	0	1	0	-0.0967742
12783	9.77413	27	0.153676	0.000172801	1	0	0	0	0	0	0	0	0
12784	9.7879	247	0.129723	0.000474139	1.58824	0.618347	0.131559	0.167181	1	0	1.11111	0.333333	0.00657414
12785	9.48724	1123	0.147238	0.000444795	3.17647	0.951006	0.412979	0.206634	0.985294	0.0606339	2.23529	0.970143	0.0355731
12786	9.06124	43	0.240366	0.000230014	1	0	0	0	0	0	0	0	0
12787	8.736	18	0.114273	0.000595904	1	0	0	0	0	0	0	0	0
12788	12.7282	14977	0.28813	0.000983536	8.23529	1.71499	0.828758	0.0433099	0.867818	0.137064	8.88235	3.17967	-0.00974478
12789	14.3341	14	0.257219	0.000771476	1.11765	0.332106	0.0306256	0.101866	1	0	1	0	-0.0691824
12790	12.3338	13	0.270197	0.000673101	1	0	0	0	0	0	0	0	0
12791	12.5459	197	0.175456	0.000154755	1.23529	0.437237	0.0656396	0.144074	1	0	1	0	-0.15
12792	11.8598	1271	0.266717	0.000520758	3.17647	1.13111	0.444351	0.231723	0.947321	0.0969562	2.5625	1.26326	-0.0457007
12793	13.3839	6614	0.109088	0.000108391	3.05882	0.899346	0.479365	0.153626	0.929412	0.146668	2.41176	1.27764	0.0188377
12794	13.7649	59	0.191118	0.000632781	1.41176	0.712287	0.0794585	0.169709	1	0	1.4	0.547723	-0.0290557
12795	12.6885	103	0.111349	0.000238046	1.17647	0.392953	0.0210084	0.0608284	1	0	1	0	-0.0917431
12796	14.4521	603	0.280264	0.000580729	2.70588	1.31171	0.357423	0.231143	0.988095	0.0445435	2.14286	1.29241	-0.0153349
12797	8.63798	6532	0.256389	0.000707233	8.11765	1.53632	0.811485	0.0591324	0.878669	0.130872	8.41176	1.97037	0.0302959
12798	14.5885	4097	0.230619	0.000137582	3.23529	0.83137	0.420728	0.183285	0.988235	0.0485071	2.29412	0.919559	-0.0902428
12799	9.74339	1106	0.126987	0.000129595	2	0.707107	0.208777	0.191527	1	0	1.30769	0.480384	-0.0179641
12800	9.09376	19332	0.113375	0.00044703	9.94118	2.01465	0.872176	0.030897	0.797572	0.160428	12.1765	4.47542	0.0149813
12801	9.12046	15	0.106465	0.000654114	1.17647	0.392953	0.0457516	0.12836	1	0	1	0	0.146444
12802	11.7163	3825	0.201612	0.000127631	3.11765	0.99262	0.459477	0.211249	0.958333	0.113855	2.4375	1.03078	-0.0102532
12803	9.34797	84	0.268779	0.000627107	1.52941	0.71743	0.166106	0.218226	1	0	1.28571	0.48795	-0.186736
12804	11.4378	18	0.15642	0.000564048	1	0	0	0	0	0	0	0	0
12805	9.2037	62	0.203968	0.000611636	2	0	0.107937	0	1	0	1	0	-0.030303
12806	10.7216	13	0.221264	0.00061725	1	0	0	0	0	0	0	0	0
12807	14.2508	10450	0.271373	0.00039677	6.41176	1.69775	0.75873	0.0768449	0.910154	0.11027	6.29412	2.61641	-0.00367414
12808	10.4395	18293	0.171178	0.000166478	5.11765	1.36393	0.709057	0.0992393	0.934887	0.123271	4.64706	1.99816	0.0425129
12809	8.4436	11224	0.239406	0.000907501	9.88235	2.23278	0.865173	0.0500424	0.780305	0.186541	13	6.65207	-0.028241
12810	14.3544	381	0.129658	0.00018243	1.17647	0.392953	0.0358543	0.079838	1	0	1	0	0.0909091
12811	8.10114	46912	0.176205	0.000152148	8.70588	2.11438	0.834921	0.0663257	0.801375	0.125743	10.3529	4.16745	0.0140391
12812	11.201	10181	0.297269	0.00014155	3.76471	0.970143	0.570588	0.143962	0.948319	0.12267	3.05882	1.24853	0.0270998
12813	8.74742	2657	0.266922	0.0003549	4.41176	0.939336	0.671615	0.107152	0.929902	0.119208	3.82353	1.23669	0.0675618
12814	10.6093	1562	0.195421	0.00061426	3.35294	1.05719	0.468534	0.207243	0.985294	0.0606339	2.41176	1.06412	0.0313589
12815	14.4753	19	0.222257	0.000891203	1.11765	0.332106	0.0394958	0.128127	1	0	1	0	0.26087
12816	10.8845	31949	0.262772	0.000366928	11.7059	1.96102	0.891317	0.0368006	0.792261	0.183754	14.7647	5.06865	0.0141209
12817	12.827	13447	0.267979	0.000922671	9.58824	1.54349	0.858543	0.049924	0.875323	0.116588	10.1765	2.55527	-0.0246471
12818	13.6664	2891	0.289496	0.000311924	3.64706	1.27187	0.53408	0.190048	0.948319	0.0997295	2.94118	1.59963	0.0404458
12819	11.3977	59	0.109157	0.000209949	1	0	0.157143	0	1	0	1	0	-0.0625
12820	14.6537	2569	0.278705	0.000379283	3.58824	0.795206	0.594585	0.0846961	0.913725	0.144846	3.05882	1.19742	-0.000323311
12821	10.7685	1877	0.141028	0.00064092	4.23529	0.970143	0.627824	0.0912234	0.953922	0.105332	3.52941	1.32842	-0.0261989
12822	14.5406	1431	0.199814	0.00072471	4	0.612372	0.600187	0.116998	0.976471	0.0664211	3.11765	0.696631	0.0204866
12823	13.8733	1442	0.289069	0.000232558	2.41176	0.795206	0.306069	0.257005	0.944444	0.11644	1.8	0.774597	0.029181
12824	9.56789	22039	0.192414	0.000905514	10.6471	2.23442	0.870121	0.0596064	0.753312	0.175754	14.2353	5.93222	0.0396116
12825	9.87823	23	0.194616	0.000387787	1.11765	0.332106	0.0536881	0.15234	1	0	1	0	-0.161871
12826	9.76197	35899	0.204945	0.00016287	8.76471	1.25147	0.839869	0.0335212	0.807593	0.183909	10.7059	4.35552	0.048
12827	11.6623	918	0.280115	0.000665281	2.82353	0.951006	0.389449	0.195252	0.963542	0.100778	2.0625	0.853913	-0.00715873
12828	11.4031	1034	0.200762	0.000833	3.82353	1.13111	0.552474	0.171688	0.97549	0.0707396	2.94118	1.19742	-0.0118343
12829	9.58126	457	0.245063	0.000358041	2.29412	0.771744	0.308403	0.212823	0.977778	0.0860663	1.53333	0.63994	-0.00685786
12830	8.17873	234	0.177518	0.000446751	1.29412	0.469668	0.0687208	0.134478	1	0	1	0	0.0502793
12831	13.902	31	0.201577	0.000747833	1.23529	0.437237	0.110458	0.206742	1	0	1	0	0.0243478
12832	10.696	18	0.286361	0.00060808	1	0	0.107937	0	1	0	1	0	-0.030303
12833	9.83357	50	0.224986	0.000856576	1.23529	0.437237	0.0848739	0.17145	0.916667	0.166667	1.25	0.5	0.0384615
12834	12.1313	58	0.209968	0.000933802	1.23529	0.562296	0.0522876	0.153908	1	0	1.33333	0.57735	-0.0644567
12835	13.1247	283	0.233452	0.000285804	1.41176	0.5073	0.14267	0.200908	1	0	1	0	-0.0553306
12836	14.9487	143	0.133976	0.000738663	1.94118	0.747545	0.257236	0.209135	0.979167	0.0721688	1.41667	0.668558	-0.0692624
12837	11.2979	10286	0.123271	0.000885341	6.76471	1.82104	0.785341	0.0853747	0.885107	0.162984	7.17647	3.60963	-0.0115083
12838	14.8489	23	0.112579	0.000447444	1	0	0.157143	0	1	0	1	0	-0.0625
12839	11.1407	24	0.158554	0.000657372	1	0	0.203175	0	1	0	1	0	-0.0967742
12840	14.8254	118	0.109276	0.000622873	1.23529	0.562296	0.0594771	0.136456	1	0	1.33333	0.57735	0.180064
12841	12.3208	2496	0.127317	0.000729281	4.23529	0.970143	0.670682	0.0979172	0.908754	0.162135	3.82353	1.42457	-0.0591444
12842	12.1319	33840	0.294993	0.000723362	11.7059	1.40378	0.891503	0.0232402	0.85294	0.130996	13.1176	3.12014	-0.0347507
12843	9.55853	185	0.261594	0.000200487	1.23529	0.562296	0.0306256	0.068798	1	0	1.33333	0.57735	0.15
12844	9.09809	24	0.289393	0.000240355	1	0	0	0	0	0	0	0	0
12845	12.4784	4196	0.156249	0.000553548	7.11765	1.69124	0.795518	0.0619333	0.830691	0.197714	8.41176	4.21395	-0.0108774
