Sim	GAMMA	NCURR	STEPS	STR_MUTATION	K_1	Ksd_1	H_1	Hsd_1	GW_1	GWsd_1	R_1	Rsd_1	FIS	Distance
191	14.0711	42807	0.218323	0.000484342	11.3529	2.871	0.891684	0.0458755	0.802932	0.181057	14	5.40833	-0.00282752	6.6921
192	14.2031	44719	0.224933	0.000483301	12.1765	2.57961	0.90764	0.0297214	0.758906	0.141171	15.8824	5.90426	0.0154226	6.32379
193	14.2031	44719	0.224933	0.000483301	12.1765	2.57961	0.90764	0.0297214	0.758906	0.141171	15.8824	5.90426	0.0154226	6.32379
194	14.2031	44719	0.224933	0.000483301	12.1765	2.57961	0.90764	0.0297214	0.758906	0.141171	15.8824	5.90426	0.0154226	6.32379
195	14.5093	45593	0.232225	0.000454887	12.1176	1.65387	0.903989	0.0267044	0.776979	0.192395	16.0588	6.69394	0.0157944	6.10279
196	14.0901	46720	0.239287	0.000466546	11.1765	2.15741	0.890331	0.0353882	0.762826	0.191931	15.2941	7.58094	-0.00440529	5.66556
197	14.0901	46720	0.239287	0.000466546	11.1765	2.15741	0.890331	0.0353882	0.762826	0.191931	15.2941	7.58094	-0.00440529	5.66556
198	14.0901	46720	0.239287	0.000466546	11.1765	2.15741	0.890331	0.0353882	0.762826	0.191931	15.2941	7.58094	-0.00440529	5.66556
199	13.7167	47758	0.233545	0.00044697	11.7059	2.73324	0.899662	0.0279069	0.717194	0.189322	17.0588	7.36097	0.0199129	5.67944
200	13.861	45210	0.241842	0.000425685	11.4706	2.23935	0.895605	0.036818	0.716267	0.1832	16.4706	7.17737	0.0153173	5.6322
201	13.861	45210	0.241842	0.000425685	11.4706	2.23935	0.895605	0.036818	0.716267	0.1832	16.4706	7.17737	0.0153173	5.6322
202	13.861	45210	0.241842	0.000425685	11.4706	2.23935	0.895605	0.036818	0.716267	0.1832	16.4706	7.17737	0.0153173	5.6322
203	14.0393	42630	0.245755	0.000382191	10.2941	2.17269	0.882353	0.0374511	0.820132	0.17206	12.6471	6.95469	0	6.10046
204	14.0393	42630	0.245755	0.000382191	10.2941	2.17269	0.882353	0.0374511	0.820132	0.17206	12.6471	6.95469	0	6.10046
205	14.0393	42630	0.245755	0.000382191	10.2941	2.17269	0.882353	0.0374511	0.820132	0.17206	12.6471	6.95469	0	6.10046
206	14.3551	40615	0.233872	0.000344031	10.8824	2.49706	0.880054	0.0561764	0.738744	0.178295	14.8824	6.24382	0.00190961	6.02357
207	14.3551	40615	0.233872	0.000344031	10.8824	2.49706	0.880054	0.0561764	0.738744	0.178295	14.8824	6.24382	0.00190961	6.02357
208	14.3551	40615	0.233872	0.000344031	10.8824	2.49706	0.880054	0.0561764	0.738744	0.178295	14.8824	6.24382	0.00190961	6.02357
209	14.3551	40615	0.233872	0.000344031	10.8824	2.49706	0.880054	0.0561764	0.738744	0.178295	14.8824	6.24382	0.00190961	6.02357
210	14.3551	40615	0.233872	0.000344031	10.8824	2.49706	0.880054	0.0561764	0.738744	0.178295	14.8824	6.24382	0.00190961	6.02357
211	14.3551	40615	0.233872	0.000344031	10.8824	2.49706	0.880054	0.0561764	0.738744	0.178295	14.8824	6.24382	0.00190961	6.02357
212	14.3551	40615	0.233872	0.000344031	10.8824	2.49706	0.880054	0.0561764	0.738744	0.178295	14.8824	6.24382	0.00190961	6.02357
213	14.3551	40615	0.233872	0.000344031	10.8824	2.49706	0.880054	0.0561764	0.738744	0.178295	14.8824	6.24382	0.00190961	6.02357
214	13.9728	39531	0.237789	0.000320269	9.11765	2.08813	0.858012	0.0407724	0.755289	0.21812	12.7647	6.86958	0.0273973	6.01302
215	13.9728	39531	0.237789	0.000320269	9.11765	2.08813	0.858012	0.0407724	0.755289	0.21812	12.7647	6.86958	0.0273973	6.01302
216	13.9728	39531	0.237789	0.000320269	9.11765	2.08813	0.858012	0.0407724	0.755289	0.21812	12.7647	6.86958	0.0273973	6.01302
217	13.9728	39531	0.237789	0.000320269	9.11765	2.08813	0.858012	0.0407724	0.755289	0.21812	12.7647	6.86958	0.0273973	6.01302
218	13.9728	39531	0.237789	0.000320269	9.11765	2.08813	0.858012	0.0407724	0.755289	0.21812	12.7647	6.86958	0.0273973	6.01302
219	13.9728	39531	0.237789	0.000320269	9.11765	2.08813	0.858012	0.0407724	0.755289	0.21812	12.7647	6.86958	0.0273973	6.01302
220	13.9728	39531	0.237789	0.000320269	9.11765	2.08813	0.858012	0.0407724	0.755289	0.21812	12.7647	6.86958	0.0273973	6.01302
221	13.9728	39531	0.237789	0.000320269	9.11765	2.08813	0.858012	0.0407724	0.755289	0.21812	12.7647	6.86958	0.0273973	6.01302
222	14.4447	41172	0.23342	0.00029014	9.58824	2.31999	0.868289	0.042019	0.749059	0.168395	13	6.255	0.0346383	6.12708
223	14.8662	39693	0.231476	0.000317708	9.23529	1.78639	0.855443	0.0411623	0.804514	0.190306	11.8824	6.93616	-0.00409366	6.12034
224	14.8662	39693	0.231476	0.000317708	9.23529	1.78639	0.855443	0.0411623	0.804514	0.190306	11.8824	6.93616	-0.00409366	6.12034
225	14.5025	42095	0.233218	0.000339515	8.94118	2.60937	0.852603	0.0592645	0.819936	0.178099	10.7647	5.33303	-0.00755833	6.78202
226	14.5025	42095	0.233218	0.000339515	8.94118	2.60937	0.852603	0.0592645	0.819936	0.178099	10.7647	5.33303	-0.00755833	6.78202
227	14.5025	42095	0.233218	0.000339515	8.94118	2.60937	0.852603	0.0592645	0.819936	0.178099	10.7647	5.33303	-0.00755833	6.78202
228	14.5025	42095	0.233218	0.000339515	8.94118	2.60937	0.852603	0.0592645	0.819936	0.178099	10.7647	5.33303	-0.00755833	6.78202
229	14.5025	42095	0.233218	0.000339515	8.94118	2.60937	0.852603	0.0592645	0.819936	0.178099	10.7647	5.33303	-0.00755833	6.78202
230	14.5025	42095	0.233218	0.000339515	8.94118	2.60937	0.852603	0.0592645	0.819936	0.178099	10.7647	5.33303	-0.00755833	6.78202
231	14.5025	42095	0.233218	0.000339515	8.94118	2.60937	0.852603	0.0592645	0.819936	0.178099	10.7647	5.33303	-0.00755833	6.78202
232	14.9731	41147	0.247589	0.0003826	12.2353	2.19458	0.904936	0.0348727	0.761048	0.191222	16.6471	7.54935	-0.0415375	5.7343
233	14.7653	42192	0.23523	0.000381488	9.58824	1.80481	0.869506	0.0381613	0.768748	0.19135	12.6471	5.85172	-0.0246655	6.45915
234	14.9988	41763	0.248503	0.000402784	9.76471	2.16591	0.865044	0.0475226	0.792471	0.200887	12.8824	8.07684	-0.00194301	5.61923
235	14.5076	41835	0.261667	0.000428331	10	2.09165	0.867748	0.0424753	0.758901	0.171895	13.2353	5.51735	-0.0361991	6.49524
236	14.4697	39347	0.269272	0.000392989	9.64706	2.11959	0.867072	0.0475745	0.749763	0.211947	13.6471	7.8656	-0.0182641	5.58384
237	14.4697	39347	0.269272	0.000392989	9.64706	2.11959	0.867072	0.0475745	0.749763	0.211947	13.6471	7.8656	-0.0182641	5.58384
238	14.3167	40601	0.255917	0.000408784	9.41176	2.98033	0.859094	0.0809254	0.755977	0.233549	13.1765	6.7845	0.0192245	6.03491
239	14.3167	40601	0.255917	0.000408784	9.41176	2.98033	0.859094	0.0809254	0.755977	0.233549	13.1765	6.7845	0.0192245	6.03491
240	14.3311	40444	0.25209	0.00041856	8.88235	2.02739	0.85382	0.0535197	0.815757	0.175558	10.8824	5.52135	0.00344432	6.65511
241	14.3311	40444	0.25209	0.00041856	8.88235	2.02739	0.85382	0.0535197	0.815757	0.175558	10.8824	5.52135	0.00344432	6.65511
242	13.8378	38662	0.266292	0.000434205	11.5294	2.21127	0.89831	0.0275086	0.685522	0.208342	17.8824	7.69645	0.00935162	5.42764
243	14.1503	37118	0.276854	0.0003935	10.8824	2.31523	0.885734	0.052212	0.728818	0.151296	14.9412	6.07732	0.0085362	6.03141
244	13.981	37971	0.288358	0.00038249	9.82353	2.2977	0.883435	0.0314653	0.765862	0.189327	13.2353	6.67579	0.00586464	6.09234
245	13.8371	36967	0.296368	0.000415034	12.1176	1.53632	0.914131	0.0190947	0.721187	0.162786	16.7647	4.99411	0.00490196	6.67201
246	13.8371	36967	0.296368	0.000415034	12.1176	1.53632	0.914131	0.0190947	0.721187	0.162786	16.7647	4.99411	0.00490196	6.67201
247	13.5816	35084	0.291335	0.000448416	10.8235	2.12824	0.887897	0.0356371	0.700524	0.176384	15.4706	5.36327	-0.0164141	6.37183
248	13.5245	35116	0.298205	0.000450771	11.2353	2.56246	0.898174	0.0331522	0.775617	0.152169	14.5294	6.25617	0.0182328	6.21361
249	13.5245	35116	0.298205	0.000450771	11.2353	2.56246	0.898174	0.0331522	0.775617	0.152169	14.5294	6.25617	0.0182328	6.21361
250	13.5245	35116	0.298205	0.000450771	11.2353	2.56246	0.898174	0.0331522	0.775617	0.152169	14.5294	6.25617	0.0182328	6.21361
251	13.5245	35116	0.298205	0.000450771	11.2353	2.56246	0.898174	0.0331522	0.775617	0.152169	14.5294	6.25617	0.0182328	6.21361
252	13.5245	35116	0.298205	0.000450771	11.2353	2.56246	0.898174	0.0331522	0.775617	0.152169	14.5294	6.25617	0.0182328	6.21361
253	13.5245	35116	0.298205	0.000450771	11.2353	2.56246	0.898174	0.0331522	0.775617	0.152169	14.5294	6.25617	0.0182328	6.21361
254	13.5245	35116	0.298205	0.000450771	11.2353	2.56246	0.898174	0.0331522	0.775617	0.152169	14.5294	6.25617	0.0182328	6.21361
255	13.937	33405	0.293555	0.000447144	10.8235	2.50588	0.881947	0.0506526	0.770489	0.173187	13.9412	5.26154	-0.0142993	6.57726
256	13.937	33405	0.293555	0.000447144	10.8235	2.50588	0.881947	0.0506526	0.770489	0.173187	13.9412	5.26154	-0.0142993	6.57726
257	13.5959	35368	0.292617	0.000487795	10.5294	2.12478	0.889385	0.0342317	0.707172	0.164498	15.1765	6.69174	0.0264317	5.79704
258	13.3642	35273	0.290662	0.000468626	10.0588	2.13514	0.865044	0.0408714	0.727613	0.198422	14.7059	7.98252	-0.0254416	5.43805
259	13.3642	35273	0.290662	0.000468626	10.0588	2.13514	0.865044	0.0408714	0.727613	0.198422	14.7059	7.98252	-0.0254416	5.43805
260	13.3138	34148	0.280808	0.000476179	9.47059	2.45249	0.859094	0.0643204	0.72799	0.169495	13.1765	6.39566	0.000326052	5.94423
261	13.3138	34148	0.280808	0.000476179	9.47059	2.45249	0.859094	0.0643204	0.72799	0.169495	13.1765	6.39566	0.000326052	5.94423
262	13.3138	34148	0.280808	0.000476179	9.47059	2.45249	0.859094	0.0643204	0.72799	0.169495	13.1765	6.39566	0.000326052	5.94423
263	13.3138	34148	0.280808	0.000476179	9.47059	2.45249	0.859094	0.0643204	0.72799	0.169495	13.1765	6.39566	0.000326052	5.94423
264	13.1506	35877	0.294448	0.000488047	11.4118	2.31999	0.897363	0.034155	0.708757	0.136931	16.2353	6.8056	-0.0279644	5.78755
265	13.4909	37607	0.287166	0.000501422	11.3529	2.31682	0.896957	0.0306838	0.774409	0.138384	14.4706	5.23352	0.00780518	6.61734
266	13.4909	37607	0.287166	0.000501422	11.3529	2.31682	0.896957	0.0306838	0.774409	0.138384	14.4706	5.23352	0.00780518	6.61734
267	13.5924	39889	0.277816	0.000484075	12.6471	2.54807	0.913049	0.0318977	0.75656	0.127917	16.5294	6.11471	-0.0274835	6.26581
268	13.5924	39889	0.277816	0.000484075	12.6471	2.54807	0.913049	0.0318977	0.75656	0.127917	16.5294	6.11471	-0.0274835	6.26581
269	13.5924	39889	0.277816	0.000484075	12.6471	2.54807	0.913049	0.0318977	0.75656	0.127917	16.5294	6.11471	-0.0274835	6.26581
270	13.5924	39889	0.277816	0.000484075	12.6471	2.54807	0.913049	0.0318977	0.75656	0.127917	16.5294	6.11471	-0.0274835	6.26581
271	13.5924	39889	0.277816	0.000484075	12.6471	2.54807	0.913049	0.0318977	0.75656	0.127917	16.5294	6.11471	-0.0274835	6.26581
272	13.5924	39889	0.277816	0.000484075	12.6471	2.54807	0.913049	0.0318977	0.75656	0.127917	16.5294	6.11471	-0.0274835	6.26581
273	13.5924	39889	0.277816	0.000484075	12.6471	2.54807	0.913049	0.0318977	0.75656	0.127917	16.5294	6.11471	-0.0274835	6.26581
274	13.41	37956	0.271201	0.000480287	10.4118	2.26547	0.87762	0.0399872	0.767506	0.192663	14.5882	10.7241	-0.00558659	4.77468
275	13.41	37956	0.271201	0.000480287	10.4118	2.26547	0.87762	0.0399872	0.767506	0.192663	14.5882	10.7241	-0.00558659	4.77468
276	13.41	37956	0.271201	0.000480287	10.4118	2.26547	0.87762	0.0399872	0.767506	0.192663	14.5882	10.7241	-0.00558659	4.77468
277	13.9131	38805	0.281661	0.0004749	12	2.89396	0.911697	0.0287478	0.797994	0.165298	15.1765	6.76605	-0.0112187	6.20929
278	13.9131	38805	0.281661	0.0004749	12	2.89396	0.911697	0.0287478	0.797994	0.165298	15.1765	6.76605	-0.0112187	6.20929
279	13.7004	37207	0.2771	0.000496439	10.2353	2.53795	0.874375	0.0470699	0.769547	0.178934	13.7647	7.68545	0.0137688	5.6276
280	13.7004	37207	0.2771	0.000496439	10.2353	2.53795	0.874375	0.0470699	0.769547	0.178934	13.7647	7.68545	0.0137688	5.6276
281	13.2667	36201	0.272253	0.000479943	10.7647	2.33263	0.894523	0.0387655	0.763945	0.13033	13.7059	4.77971	0.0140845	6.76963
282	13.2667	36201	0.272253	0.000479943	10.7647	2.33263	0.894523	0.0387655	0.763945	0.13033	13.7059	4.77971	0.0140845	6.76963
283	13.2667	36201	0.272253	0.000479943	10.7647	2.33263	0.894523	0.0387655	0.763945	0.13033	13.7059	4.77971	0.0140845	6.76963
284	13.11	34983	0.282539	0.000514291	8.76471	2.33263	0.853279	0.0448441	0.831095	0.19699	10.8235	6.65428	0.0170604	6.33233
285	13.11	34983	0.282539	0.000514291	8.76471	2.33263	0.853279	0.0448441	0.831095	0.19699	10.8235	6.65428	0.0170604	6.33233
286	13.4516	35172	0.272528	0.000533999	9.64706	2.08989	0.861663	0.0421013	0.72308	0.213799	14.3529	7.94466	-0.0107317	5.46732
287	13.237	33817	0.270304	0.00055763	11.2941	2.20127	0.893442	0.0367451	0.743528	0.131545	14.8235	4.65343	-0.000783822	6.75835
288	13.237	33817	0.270304	0.00055763	11.2941	2.20127	0.893442	0.0367451	0.743528	0.131545	14.8235	4.65343	-0.000783822	6.75835
289	13.237	33817	0.270304	0.00055763	11.2941	2.20127	0.893442	0.0367451	0.743528	0.131545	14.8235	4.65343	-0.000783822	6.75835
290	13.4173	31528	0.258819	0.000581157	11.1176	2.4208	0.886951	0.037504	0.723657	0.182473	15.7059	6.39106	-0.0129542	6.00362
291	13.7116	28801	0.272295	0.000613478	10.4118	2.59949	0.882759	0.0507833	0.765368	0.133523	13.2941	5.44018	-0.0271558	6.52172
292	13.7116	28801	0.272295	0.000613478	10.4118	2.59949	0.882759	0.0507833	0.765368	0.133523	13.2941	5.44018	-0.0271558	6.52172
293	13.7116	28801	0.272295	0.000613478	10.4118	2.59949	0.882759	0.0507833	0.765368	0.133523	13.2941	5.44018	-0.0271558	6.52172
294	13.3085	28718	0.272549	0.000637547	9.76471	1.85504	0.863827	0.0468208	0.782444	0.195179	12.9412	6.89629	-0.0128143	6.01019
295	13.3085	28718	0.272549	0.000637547	9.76471	1.85504	0.863827	0.0468208	0.782444	0.195179	12.9412	6.89629	-0.0128143	6.01019
296	13.3085	28718	0.272549	0.000637547	9.76471	1.85504	0.863827	0.0468208	0.782444	0.195179	12.9412	6.89629	-0.0128143	6.01019
297	13.8047	26262	0.261167	0.000606773	9.52941	2.67202	0.846788	0.0605167	0.821344	0.174658	11.6471	5.94707	0.0523361	6.45204
298	13.8515	28472	0.262731	0.000606712	10.5882	2.31999	0.893847	0.0395111	0.726982	0.181499	14.6471	5.60068	-0.0185011	6.35832
299	14.1128	30437	0.250288	0.000611669	11.8824	2.4208	0.910886	0.0304275	0.752737	0.153125	15.6471	5.62296	0.036855	6.39495
300	14.1081	30848	0.241703	0.000597652	11.8235	2.53069	0.910345	0.0257148	0.700342	0.182647	17.4706	7.43402	-0.0172414	5.61158
301	14.1081	30848	0.241703	0.000597652	11.8235	2.53069	0.910345	0.0257148	0.700342	0.182647	17.4706	7.43402	-0.0172414	5.61158
302	13.7451	28538	0.24859	0.000643009	11.2941	2.31205	0.882623	0.0575486	0.766974	0.17025	14.8235	6.0749	-0.0227092	6.15983
303	13.7711	26773	0.243255	0.00067972	10	2.87228	0.868019	0.0696568	0.795203	0.149897	12.4118	5.86365	-0.0452489	6.45905
304	13.7711	26773	0.243255	0.00067972	10	2.87228	0.868019	0.0696568	0.795203	0.149897	12.4118	5.86365	-0.0452489	6.45905
305	13.7711	26773	0.243255	0.00067972	10	2.87228	0.868019	0.0696568	0.795203	0.149897	12.4118	5.86365	-0.0452489	6.45905
306	13.7711	26773	0.243255	0.00067972	10	2.87228	0.868019	0.0696568	0.795203	0.149897	12.4118	5.86365	-0.0452489	6.45905
307	13.7711	26773	0.243255	0.00067972	10	2.87228	0.868019	0.0696568	0.795203	0.149897	12.4118	5.86365	-0.0452489	6.45905
308	13.9877	27372	0.230411	0.000721411	11.4706	2.06512	0.89547	0.0309184	0.758989	0.198116	15.2353	5.36807	-0.0347635	6.60827
309	13.9877	27372	0.230411	0.000721411	11.4706	2.06512	0.89547	0.0309184	0.758989	0.198116	15.2353	5.36807	-0.0347635	6.60827
310	13.6538	27936	0.242361	0.000707608	11.7647	2.7733	0.910074	0.0304531	0.70688	0.162791	16.8824	6.54678	0.00923077	5.9466
311	13.3278	25290	0.232913	0.00066941	9.70588	1.8962	0.864233	0.0500856	0.810217	0.162862	11.8235	5.22297	-0.0123217	6.73167
312	13.3278	25290	0.232913	0.00066941	9.70588	1.8962	0.864233	0.0500856	0.810217	0.162862	11.8235	5.22297	-0.0123217	6.73167
313	13.3278	25290	0.232913	0.00066941	9.70588	1.8962	0.864233	0.0500856	0.810217	0.162862	11.8235	5.22297	-0.0123217	6.73167
314	13.3933	27972	0.239923	0.000689637	11.6471	1.93459	0.887627	0.0562037	0.630984	0.189331	19.1765	6.67304	0.0426973	5.4504
315	13.3933	27972	0.239923	0.000689637	11.6471	1.93459	0.887627	0.0562037	0.630984	0.189331	19.1765	6.67304	0.0426973	5.4504
316	13.3933	27972	0.239923	0.000689637	11.6471	1.93459	0.887627	0.0562037	0.630984	0.189331	19.1765	6.67304	0.0426973	5.4504
317	13.3933	27972	0.239923	0.000689637	11.6471	1.93459	0.887627	0.0562037	0.630984	0.189331	19.1765	6.67304	0.0426973	5.4504
318	13.3933	27972	0.239923	0.000689637	11.6471	1.93459	0.887627	0.0562037	0.630984	0.189331	19.1765	6.67304	0.0426973	5.4504
319	13.3933	27972	0.239923	0.000689637	11.6471	1.93459	0.887627	0.0562037	0.630984	0.189331	19.1765	6.67304	0.0426973	5.4504
320	13.3933	27972	0.239923	0.000689637	11.6471	1.93459	0.887627	0.0562037	0.630984	0.189331	19.1765	6.67304	0.0426973	5.4504
321	13.3933	27972	0.239923	0.000689637	11.6471	1.93459	0.887627	0.0562037	0.630984	0.189331	19.1765	6.67304	0.0426973	5.4504
322	13.3933	27972	0.239923	0.000689637	11.6471	1.93459	0.887627	0.0562037	0.630984	0.189331	19.1765	6.67304	0.0426973	5.4504
323	13.6256	25845	0.241171	0.000663559	10.5882	1.87279	0.89236	0.0338665	0.740733	0.196895	15	7.5	-0.00659341	5.66755
324	13.6256	25845	0.241171	0.000663559	10.5882	1.87279	0.89236	0.0338665	0.740733	0.196895	15	7.5	-0.00659341	5.66755
325	14.0825	26213	0.247074	0.000687831	10.5294	1.94029	0.882082	0.0411051	0.739422	0.140874	13.9412	4.66999	-0.0141382	6.75391
326	14.1599	25906	0.239972	0.000726451	11.9412	2.43594	0.902772	0.0371103	0.805852	0.137176	14.5882	5.63537	-0.00806952	6.5351
327	14.4518	27560	0.229746	0.000760344	12	2.3184	0.903448	0.0321326	0.764839	0.163786	15.5294	5.43274	0.00170516	6.51588
328	14.819	25690	0.221408	0.000759543	11.5294	1.9078	0.902502	0.0278253	0.74887	0.153824	15.4118	5.9167	0.00961837	6.26647
329	14.819	25690	0.221408	0.000759543	11.5294	1.9078	0.902502	0.0278253	0.74887	0.153824	15.4118	5.9167	0.00961837	6.26647
330	14.488	24000	0.228018	0.000748328	10.9412	2.22122	0.898851	0.0345211	0.683514	0.187429	16.8824	8.12313	-0.0216747	5.22759
331	14.488	24000	0.228018	0.000748328	10.9412	2.22122	0.898851	0.0345211	0.683514	0.187429	16.8824	8.12313	-0.0216747	5.22759
332	14.488	24000	0.228018	0.000748328	10.9412	2.22122	0.898851	0.0345211	0.683514	0.187429	16.8824	8.12313	-0.0216747	5.22759
333	14.1035	23411	0.222559	0.000773403	11.2941	1.96102	0.901285	0.0215723	0.724567	0.159104	15.4706	5.07589	0.035232	6.57972
334	14.1162	24875	0.222211	0.000807848	12.5882	2.18114	0.911156	0.0350051	0.752317	0.205581	17.5294	7.8908	0.0193548	5.54621
335	14.1048	27434	0.221284	0.000801714	11.4706	2.45249	0.898039	0.0356409	0.640683	0.161399	17.9412	5.77138	-0.00904836	6.00714
336	14.1659	26032	0.226054	0.000769004	11.0588	1.74895	0.898986	0.0294786	0.722269	0.170429	15.7647	7.33595	0.0236613	5.63211
337	14.3838	27257	0.216316	0.000763832	13.7059	2.86716	0.927924	0.0271389	0.638631	0.198077	23.5882	12.2222	0.00271657	4.41367
338	14.3838	27257	0.216316	0.000763832	13.7059	2.86716	0.927924	0.0271389	0.638631	0.198077	23.5882	12.2222	0.00271657	4.41367
339	14.3838	27257	0.216316	0.000763832	13.7059	2.86716	0.927924	0.0271389	0.638631	0.198077	23.5882	12.2222	0.00271657	4.41367
340	13.946	29444	0.228622	0.000774526	10.7059	1.92888	0.893171	0.0265877	0.746107	0.187732	14.5882	5.97975	0.0397745	6.27773
341	13.7311	30139	0.240644	0.000770348	11.0588	2.30409	0.889385	0.0316027	0.736718	0.195109	15.9412	8.77832	0.0537567	5.17675
342	13.7311	30139	0.240644	0.000770348	11.0588	2.30409	0.889385	0.0316027	0.736718	0.195109	15.9412	8.77832	0.0537567	5.17675
343	14.1507	32510	0.251736	0.000756778	11.5294	2.47784	0.901285	0.0289472	0.670846	0.135584	17	5.78792	-0.0278426	6.14696
344	13.8838	34014	0.256958	0.000769342	11.8235	2.83362	0.895876	0.044322	0.716715	0.162912	16.1765	4.68021	-0.00703675	6.73415
345	13.8838	34014	0.256958	0.000769342	11.8235	2.83362	0.895876	0.044322	0.716715	0.162912	16.1765	4.68021	-0.00703675	6.73415
346	14.259	34403	0.247406	0.000794241	12.1765	2.3779	0.908181	0.0379003	0.704681	0.158553	17	4.75657	-0.0107991	6.62548
347	13.7826	35039	0.254638	0.000757468	12.0588	2.01465	0.910886	0.0237591	0.682518	0.175392	19	10.6536	-0.0166154	4.51912
348	13.7395	36348	0.254234	0.000747782	11.5882	2.7852	0.891413	0.0481493	0.702229	0.169966	16.8235	7.46856	-0.0396476	5.55763
349	13.5918	36831	0.255389	0.000790896	12.1765	2.06867	0.909804	0.0278309	0.736044	0.160079	16.5882	5.75607	-0.0312837	6.33656
350	13.1248	37167	0.253739	0.00083709	10.8824	2.23278	0.896822	0.0297508	0.806221	0.16221	13.4706	5.6912	0.034784	6.5317
351	13.1248	37167	0.253739	0.00083709	10.8824	2.23278	0.896822	0.0297508	0.806221	0.16221	13.4706	5.6912	0.034784	6.5317
352	13.2878	36961	0.243943	0.000849871	11.4706	2.34834	0.904124	0.0250612	0.735324	0.137698	15.3529	5.46513	0.0338852	6.43179
353	12.7968	34517	0.247902	0.000889481	10.9412	2.33106	0.888844	0.0418471	0.731588	0.203757	15.7647	7.40379	-0.0244441	5.65119
354	12.5539	34238	0.258396	0.000884449	13.1176	2.75868	0.915619	0.0279521	0.659881	0.146901	20.1176	6.94516	-0.0244948	5.73045
355	12.8166	34329	0.247021	0.000881032	13.1176	2.11785	0.921704	0.0169608	0.738803	0.144471	17.5294	5.60265	0.00455789	6.44812
356	12.8166	34329	0.247021	0.000881032	13.1176	2.11785	0.921704	0.0169608	0.738803	0.144471	17.5294	5.60265	0.00455789	6.44812
357	12.8353	32871	0.259767	0.000891777	12.4118	2.18114	0.905882	0.0307078	0.739567	0.21029	17.2941	6.35182	-0.0179455	6.15015
358	13.2391	30394	0.267625	0.000844633	10.4706	2.12478	0.887762	0.0276608	0.806956	0.174288	13	6	-0.0211557	6.48764
359	13.5481	28161	0.262868	0.000819382	12.5882	3.00123	0.908181	0.0388216	0.724063	0.1579	17.4118	6.4037	0.00262143	6.09073
360	13.5481	28161	0.262868	0.000819382	12.5882	3.00123	0.908181	0.0388216	0.724063	0.1579	17.4118	6.4037	0.00262143	6.09073
